year_quarter_code,commercial_district_code,commercial_district_name,total_household,household_under_20_pyeong,household_20_to_30_pyeong,household_30_to_40_pyeong,household_40_to_50_pyeong,household_over_50_pyeong,household_less_than_100_million_price,household_100_million_to_200_million_price,household_200_million_to_300_million_price,household_300_million_to_400_million_price,household_400_million_to_500_million_price,household_500_million_to_600_million_price,household_over_than_600_million_price,apartment_avg_area,apartment_avg_price
20221,3110598,신월문화체육센터,130,951.0,40.0,0.0,0.0,0.0,862.0,94.0,23.0,8.0,4.0,0.0,0.0,42,88143864
20214,3110598,신월문화체육센터,130,951.0,40.0,0.0,0.0,0.0,862.0,94.0,23.0,8.0,4.0,0.0,0.0,42,88143864
20213,3110598,신월문화체육센터,139,1116.0,58.0,0.0,0.0,0.0,977.0,101.0,96.0,0.0,0.0,0.0,0.0,42,79042228
20212,3110598,신월문화체육센터,139,1116.0,58.0,0.0,0.0,0.0,977.0,101.0,96.0,0.0,0.0,0.0,0.0,42,79042228
20211,3110598,신월문화체육센터,139,1116.0,58.0,0.0,0.0,0.0,977.0,101.0,96.0,0.0,0.0,0.0,0.0,42,79042228
20224,3110599,신월1파출소,57,487.0,95.0,0.0,0.0,0.0,148.0,332.0,78.0,24.0,0.0,0.0,0.0,53,140635771
20223,3110599,신월1파출소,58,493.0,95.0,0.0,0.0,0.0,154.0,332.0,78.0,24.0,0.0,0.0,0.0,52,139624965
20222,3110599,신월1파출소,58,493.0,95.0,0.0,0.0,0.0,154.0,332.0,78.0,24.0,0.0,0.0,0.0,52,139624965
20221,3110599,신월1파출소,58,493.0,95.0,0.0,0.0,0.0,154.0,332.0,78.0,24.0,0.0,0.0,0.0,52,139624965
20214,3110599,신월1파출소,58,493.0,95.0,0.0,0.0,0.0,154.0,332.0,78.0,24.0,0.0,0.0,0.0,52,139624965
20213,3110599,신월1파출소,59,746.0,262.0,2.0,0.0,0.0,190.0,512.0,308.0,0.0,0.0,0.0,0.0,53,121438054
20212,3110599,신월1파출소,59,746.0,262.0,2.0,0.0,0.0,190.0,512.0,308.0,0.0,0.0,0.0,0.0,53,121438054
20211,3110599,신월1파출소,59,746.0,262.0,2.0,0.0,0.0,190.0,512.0,308.0,0.0,0.0,0.0,0.0,53,121438054
20224,3110416,노원초등학교,36,331.0,58.0,14.0,14.0,1.0,75.0,227.0,67.0,31.0,16.0,2.0,0.0,59,177242676
20223,3110416,노원초등학교,35,326.0,51.0,14.0,14.0,1.0,75.0,227.0,60.0,26.0,16.0,2.0,0.0,58,174342091
20222,3110416,노원초등학교,35,326.0,51.0,14.0,14.0,1.0,75.0,227.0,60.0,26.0,16.0,2.0,0.0,58,174342091
20221,3110416,노원초등학교,35,326.0,51.0,14.0,14.0,1.0,75.0,227.0,60.0,26.0,16.0,2.0,0.0,58,174342091
20214,3110416,노원초등학교,35,326.0,51.0,14.0,14.0,1.0,75.0,227.0,60.0,26.0,16.0,2.0,0.0,58,174342091
20213,3110416,노원초등학교,35,489.0,182.0,55.0,53.0,1.0,137.0,329.0,154.0,160.0,0.0,0.0,0.0,58,141169346
20212,3110416,노원초등학교,35,489.0,182.0,55.0,53.0,1.0,137.0,329.0,154.0,160.0,0.0,0.0,0.0,58,141169346
20211,3110416,노원초등학교,35,489.0,182.0,55.0,53.0,1.0,137.0,329.0,154.0,160.0,0.0,0.0,0.0,58,141169346
20224,3110417,월계역 3번,10,91.0,4.0,0.0,0.0,0.0,13.0,78.0,4.0,0.0,0.0,0.0,0.0,47,134254167
20223,3110417,월계역 3번,10,91.0,4.0,0.0,0.0,0.0,13.0,78.0,4.0,0.0,0.0,0.0,0.0,47,134254167
20222,3110417,월계역 3번,10,91.0,4.0,0.0,0.0,0.0,13.0,78.0,4.0,0.0,0.0,0.0,0.0,47,134254167
20221,3110417,월계역 3번,10,91.0,4.0,0.0,0.0,0.0,13.0,78.0,4.0,0.0,0.0,0.0,0.0,47,134254167
20214,3110417,월계역 3번,10,91.0,4.0,0.0,0.0,0.0,13.0,78.0,4.0,0.0,0.0,0.0,0.0,47,134254167
20213,3110417,월계역 3번,14,179.0,4.0,0.0,0.0,0.0,142.0,41.0,0.0,0.0,0.0,0.0,0.0,41,107989538
20212,3110417,월계역 3번,14,179.0,4.0,0.0,0.0,0.0,142.0,41.0,0.0,0.0,0.0,0.0,0.0,41,107989538
20211,3110417,월계역 3번,14,179.0,4.0,0.0,0.0,0.0,142.0,41.0,0.0,0.0,0.0,0.0,0.0,41,107989538
20224,3110418,광운대학교 남단,28,182.0,11.0,40.0,0.0,0.0,88.0,83.0,27.0,35.0,0.0,0.0,0.0,53,143491440
20223,3110418,광운대학교 남단,28,182.0,11.0,40.0,0.0,0.0,88.0,83.0,27.0,35.0,0.0,0.0,0.0,53,143491440
20222,3110418,광운대학교 남단,28,182.0,11.0,40.0,0.0,0.0,88.0,83.0,27.0,35.0,0.0,0.0,0.0,53,143491440
20221,3110418,광운대학교 남단,28,182.0,11.0,40.0,0.0,0.0,88.0,83.0,27.0,35.0,0.0,0.0,0.0,53,143491440
20214,3110418,광운대학교 남단,28,182.0,11.0,40.0,0.0,0.0,88.0,83.0,27.0,35.0,0.0,0.0,0.0,53,143491440
20213,3110418,광운대학교 남단,33,291.0,11.0,46.0,0.0,0.0,181.0,113.0,54.0,0.0,0.0,0.0,0.0,49,117018084
20212,3110418,광운대학교 남단,33,291.0,11.0,46.0,0.0,0.0,181.0,113.0,54.0,0.0,0.0,0.0,0.0,49,117018084
20211,3110418,광운대학교 남단,33,291.0,11.0,46.0,0.0,0.0,181.0,113.0,54.0,0.0,0.0,0.0,0.0,49,117018084
20224,3110465,연신내역 7번,53,399.0,89.0,2.0,0.0,0.0,55.0,312.0,122.0,1.0,0.0,0.0,0.0,52,169227405
20223,3110465,연신내역 7번,53,399.0,89.0,2.0,0.0,0.0,55.0,312.0,122.0,1.0,0.0,0.0,0.0,52,169227405
20222,3110465,연신내역 7번,53,399.0,89.0,2.0,0.0,0.0,55.0,312.0,122.0,1.0,0.0,0.0,0.0,52,169227405
20221,3110465,연신내역 7번,53,399.0,89.0,2.0,0.0,0.0,55.0,312.0,122.0,1.0,0.0,0.0,0.0,52,169227405
20214,3110465,연신내역 7번,53,399.0,89.0,2.0,0.0,0.0,55.0,312.0,122.0,1.0,0.0,0.0,0.0,52,169227405
20213,3110465,연신내역 7번,52,432.0,90.0,2.0,1.0,0.0,83.0,358.0,83.0,1.0,0.0,0.0,0.0,52,150588663
20212,3110465,연신내역 7번,52,432.0,90.0,2.0,1.0,0.0,83.0,358.0,83.0,1.0,0.0,0.0,0.0,52,150588663
20211,3110465,연신내역 7번,52,432.0,90.0,2.0,1.0,0.0,83.0,358.0,83.0,1.0,0.0,0.0,0.0,52,150588663
20224,3110701,고척동성당,14,145.0,58.0,5.0,0.0,0.0,20.0,103.0,61.0,24.0,0.0,0.0,0.0,57,196334266
20223,3110701,고척동성당,14,145.0,58.0,5.0,0.0,0.0,20.0,103.0,61.0,24.0,0.0,0.0,0.0,57,196334266
20222,3110701,고척동성당,14,145.0,58.0,5.0,0.0,0.0,20.0,103.0,61.0,24.0,0.0,0.0,0.0,57,196334266
20221,3110701,고척동성당,14,145.0,58.0,5.0,0.0,0.0,20.0,103.0,61.0,24.0,0.0,0.0,0.0,57,196334266
20214,3110701,고척동성당,14,145.0,58.0,5.0,0.0,0.0,20.0,103.0,61.0,24.0,0.0,0.0,0.0,57,196334266
20213,3110701,고척동성당,12,299.0,161.0,8.0,0.0,0.0,122.0,162.0,184.0,0.0,0.0,0.0,0.0,59,171222559
20212,3110701,고척동성당,12,299.0,161.0,8.0,0.0,0.0,122.0,162.0,184.0,0.0,0.0,0.0,0.0,59,171222559
20211,3110701,고척동성당,12,299.0,161.0,8.0,0.0,0.0,122.0,162.0,184.0,0.0,0.0,0.0,0.0,59,171222559
20224,3110702,개봉초등학교,55,579.0,101.0,0.0,0.0,0.0,58.0,496.0,114.0,0.0,0.0,12.0,0.0,50,168441825
20223,3110702,개봉초등학교,54,559.0,100.0,0.0,0.0,0.0,51.0,482.0,114.0,0.0,0.0,12.0,0.0,49,173328108
20222,3110702,개봉초등학교,54,559.0,100.0,0.0,0.0,0.0,51.0,482.0,114.0,0.0,0.0,12.0,0.0,49,173328108
20221,3110702,개봉초등학교,54,559.0,100.0,0.0,0.0,0.0,51.0,482.0,114.0,0.0,0.0,12.0,0.0,49,173328108
20214,3110702,개봉초등학교,54,559.0,100.0,0.0,0.0,0.0,51.0,482.0,114.0,0.0,0.0,12.0,0.0,49,173328108
20213,3110702,개봉초등학교,50,590.0,140.0,0.0,0.0,0.0,66.0,534.0,76.0,12.0,42.0,0.0,0.0,50,164741403
20212,3110702,개봉초등학교,50,590.0,140.0,0.0,0.0,0.0,66.0,534.0,76.0,12.0,42.0,0.0,0.0,50,164741403
20211,3110702,개봉초등학교,50,590.0,140.0,0.0,0.0,0.0,66.0,534.0,76.0,12.0,42.0,0.0,0.0,50,164741403
20211,3110728,두산초등학교,8,95.0,124.0,0.0,0.0,0.0,13.0,97.0,109.0,0.0,0.0,0.0,0.0,49,150318825
20224,3110627,신정롯데캐슬아파트,20,144.0,53.0,0.0,0.0,0.0,5.0,83.0,63.0,4.0,18.0,12.0,12.0,49,240273155
20223,3110627,신정롯데캐슬아파트,20,144.0,53.0,0.0,0.0,0.0,5.0,83.0,63.0,4.0,18.0,12.0,12.0,49,240273155
20222,3110627,신정롯데캐슬아파트,20,144.0,53.0,0.0,0.0,0.0,5.0,83.0,63.0,4.0,18.0,12.0,12.0,49,240273155
20221,3110627,신정롯데캐슬아파트,20,144.0,53.0,0.0,0.0,0.0,5.0,83.0,63.0,4.0,18.0,12.0,12.0,49,240273155
20214,3110627,신정롯데캐슬아파트,20,144.0,53.0,0.0,0.0,0.0,5.0,83.0,63.0,4.0,18.0,12.0,12.0,49,240273155
20213,3110627,신정롯데캐슬아파트,20,203.0,272.0,1.0,0.0,0.0,5.0,108.0,81.0,125.0,157.0,0.0,0.0,49,205518317
20212,3110627,신정롯데캐슬아파트,20,203.0,272.0,1.0,0.0,0.0,5.0,108.0,81.0,125.0,157.0,0.0,0.0,49,205518317
20211,3110627,신정롯데캐슬아파트,20,203.0,272.0,1.0,0.0,0.0,5.0,108.0,81.0,125.0,157.0,0.0,0.0,49,205518317
20224,3110628,신목동역,53,370.0,52.0,7.0,13.0,0.0,48.0,247.0,115.0,19.0,1.0,0.0,12.0,47,185356238
20223,3110628,신목동역,53,370.0,52.0,7.0,13.0,0.0,48.0,247.0,115.0,19.0,1.0,0.0,12.0,47,185356238
20222,3110628,신목동역,53,370.0,52.0,7.0,13.0,0.0,48.0,247.0,115.0,19.0,1.0,0.0,12.0,47,185356238
20221,3110628,신목동역,53,370.0,52.0,7.0,13.0,0.0,48.0,247.0,115.0,19.0,1.0,0.0,12.0,47,185356238
20214,3110628,신목동역,53,370.0,52.0,7.0,13.0,0.0,48.0,247.0,115.0,19.0,1.0,0.0,12.0,47,185356238
20213,3110628,신목동역,48,378.0,54.0,7.0,1.0,0.0,87.0,247.0,93.0,13.0,0.0,0.0,0.0,45,153392328
20212,3110628,신목동역,48,378.0,54.0,7.0,1.0,0.0,87.0,247.0,93.0,13.0,0.0,0.0,0.0,45,153392328
20211,3110628,신목동역,48,378.0,54.0,7.0,1.0,0.0,87.0,247.0,93.0,13.0,0.0,0.0,0.0,45,153392328
20224,3110629,송정역 4번,11,96.0,24.0,0.0,0.0,0.0,13.0,90.0,17.0,0.0,0.0,0.0,0.0,48,148168457
20223,3110629,송정역 4번,11,96.0,24.0,0.0,0.0,0.0,13.0,90.0,17.0,0.0,0.0,0.0,0.0,48,148168457
20222,3110629,송정역 4번,11,96.0,24.0,0.0,0.0,0.0,13.0,90.0,17.0,0.0,0.0,0.0,0.0,48,148168457
20221,3110629,송정역 4번,11,96.0,24.0,0.0,0.0,0.0,13.0,90.0,17.0,0.0,0.0,0.0,0.0,48,148168457
20214,3110629,송정역 4번,11,96.0,24.0,0.0,0.0,0.0,13.0,90.0,17.0,0.0,0.0,0.0,0.0,48,148168457
20213,3110629,송정역 4번,10,100.0,27.0,0.0,0.0,0.0,15.0,94.0,18.0,0.0,0.0,0.0,0.0,50,140498837
20212,3110629,송정역 4번,10,100.0,27.0,0.0,0.0,0.0,15.0,94.0,18.0,0.0,0.0,0.0,0.0,50,140498837
20211,3110629,송정역 4번,10,100.0,27.0,0.0,0.0,0.0,15.0,94.0,18.0,0.0,0.0,0.0,0.0,50,140498837
20224,3110630,공항시장역 1번,77,488.0,133.0,2.0,0.0,0.0,58.0,301.0,119.0,99.0,46.0,0.0,0.0,50,219555668
20223,3110630,공항시장역 1번,78,498.0,133.0,2.0,0.0,0.0,60.0,309.0,119.0,99.0,46.0,0.0,0.0,50,218278801
20222,3110630,공항시장역 1번,78,498.0,133.0,2.0,0.0,0.0,60.0,309.0,119.0,99.0,46.0,0.0,0.0,50,218278801
20221,3110630,공항시장역 1번,78,498.0,133.0,2.0,0.0,0.0,60.0,309.0,119.0,99.0,46.0,0.0,0.0,50,218278801
20214,3110630,공항시장역 1번,78,498.0,133.0,2.0,0.0,0.0,60.0,309.0,119.0,99.0,46.0,0.0,0.0,50,218278801
20213,3110630,공항시장역 1번,82,806.0,185.0,2.0,0.0,0.0,263.0,419.0,239.0,72.0,0.0,0.0,0.0,51,175725582
20212,3110630,공항시장역 1번,82,806.0,185.0,2.0,0.0,0.0,263.0,419.0,239.0,72.0,0.0,0.0,0.0,51,175725582
20211,3110630,공항시장역 1번,82,806.0,185.0,2.0,0.0,0.0,263.0,419.0,239.0,72.0,0.0,0.0,0.0,51,175725582
20224,3110631,방화초등학교,74,701.0,42.0,10.0,0.0,0.0,146.0,532.0,32.0,28.0,15.0,0.0,0.0,49,143382505
20223,3110631,방화초등학교,75,712.0,42.0,10.0,0.0,0.0,146.0,543.0,32.0,28.0,15.0,0.0,0.0,49,143656090
20222,3110631,방화초등학교,75,712.0,42.0,10.0,0.0,0.0,146.0,543.0,32.0,28.0,15.0,0.0,0.0,49,143656090
20221,3110631,방화초등학교,75,712.0,42.0,10.0,0.0,0.0,146.0,543.0,32.0,28.0,15.0,0.0,0.0,49,143656090
20214,3110631,방화초등학교,75,712.0,42.0,10.0,0.0,0.0,146.0,543.0,32.0,28.0,15.0,0.0,0.0,49,143656090
20213,3110631,방화초등학교,71,863.0,169.0,43.0,0.0,0.0,164.0,655.0,77.0,179.0,0.0,0.0,0.0,49,133769071
20212,3110631,방화초등학교,71,863.0,169.0,43.0,0.0,0.0,164.0,655.0,77.0,179.0,0.0,0.0,0.0,49,133769071
20211,3110631,방화초등학교,71,863.0,169.0,43.0,0.0,0.0,164.0,655.0,77.0,179.0,0.0,0.0,0.0,49,133769071
20224,3110656,까치산역 3번,116,872.0,264.0,18.0,0.0,0.0,152.0,791.0,201.0,10.0,0.0,0.0,0.0,49,147818042
20223,3110656,까치산역 3번,119,899.0,264.0,19.0,0.0,0.0,152.0,793.0,226.0,11.0,0.0,0.0,0.0,49,150508712
20222,3110656,까치산역 3번,119,899.0,264.0,19.0,0.0,0.0,152.0,793.0,226.0,11.0,0.0,0.0,0.0,49,150508712
20221,3110656,까치산역 3번,119,899.0,264.0,19.0,0.0,0.0,152.0,793.0,226.0,11.0,0.0,0.0,0.0,49,150508712
20214,3110656,까치산역 3번,119,899.0,264.0,19.0,0.0,0.0,152.0,793.0,226.0,11.0,0.0,0.0,0.0,49,150508712
20213,3110656,까치산역 3번,128,2191.0,680.0,62.0,0.0,0.0,1036.0,1423.0,474.0,0.0,0.0,0.0,0.0,48,128836088
20212,3110656,까치산역 3번,128,2191.0,680.0,62.0,0.0,0.0,1036.0,1423.0,474.0,0.0,0.0,0.0,0.0,48,128836088
20211,3110656,까치산역 3번,128,2191.0,680.0,62.0,0.0,0.0,1036.0,1423.0,474.0,0.0,0.0,0.0,0.0,48,128836088
20224,3110657,양천향교역 5번,2,18.0,3.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,53,181257576
20223,3110657,양천향교역 5번,2,18.0,3.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,53,181257576
20222,3110657,양천향교역 5번,2,18.0,3.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,53,181257576
20221,3110657,양천향교역 5번,2,18.0,3.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,53,181257576
20214,3110657,양천향교역 5번,2,18.0,3.0,2.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,53,181257576
20213,3110657,양천향교역 5번,2,158.0,6.0,3.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,0.0,0.0,53,151963274
20212,3110657,양천향교역 5번,2,158.0,6.0,3.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,0.0,0.0,53,151963274
20211,3110657,양천향교역 5번,2,158.0,6.0,3.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,0.0,0.0,53,151963274
20224,3110658,화곡초등학교,90,738.0,54.0,1.0,0.0,0.0,228.0,562.0,2.0,1.0,0.0,0.0,0.0,46,118960240
20223,3110658,화곡초등학교,90,738.0,54.0,1.0,0.0,0.0,228.0,562.0,2.0,1.0,0.0,0.0,0.0,46,118960240
20222,3110658,화곡초등학교,90,738.0,54.0,1.0,0.0,0.0,228.0,562.0,2.0,1.0,0.0,0.0,0.0,46,118960240
20221,3110658,화곡초등학교,90,738.0,54.0,1.0,0.0,0.0,228.0,562.0,2.0,1.0,0.0,0.0,0.0,46,118960240
20214,3110658,화곡초등학교,90,738.0,54.0,1.0,0.0,0.0,228.0,562.0,2.0,1.0,0.0,0.0,0.0,46,118960240
20213,3110658,화곡초등학교,97,1022.0,61.0,1.0,0.0,0.0,487.0,594.0,3.0,0.0,0.0,0.0,0.0,46,110372418
20212,3110658,화곡초등학교,97,1022.0,61.0,1.0,0.0,0.0,487.0,594.0,3.0,0.0,0.0,0.0,0.0,46,110372418
20211,3110658,화곡초등학교,97,1022.0,61.0,1.0,0.0,0.0,487.0,594.0,3.0,0.0,0.0,0.0,0.0,46,110372418
20224,3110659,화곡역 4번,724,5658.0,600.0,10.0,0.0,0.0,1567.0,4568.0,133.0,0.0,0.0,0.0,0.0,51,122805551
20223,3110659,화곡역 4번,725,5660.0,602.0,10.0,0.0,0.0,1567.0,4572.0,133.0,0.0,0.0,0.0,0.0,51,122848216
20222,3110659,화곡역 4번,725,5660.0,602.0,10.0,0.0,0.0,1567.0,4572.0,133.0,0.0,0.0,0.0,0.0,51,122848216
20221,3110659,화곡역 4번,725,5660.0,602.0,10.0,0.0,0.0,1567.0,4572.0,133.0,0.0,0.0,0.0,0.0,51,122848216
20214,3110659,화곡역 4번,725,5660.0,602.0,10.0,0.0,0.0,1567.0,4572.0,133.0,0.0,0.0,0.0,0.0,51,122848216
20213,3110659,화곡역 4번,717,5784.0,638.0,14.0,0.0,0.0,1766.0,4566.0,104.0,0.0,0.0,0.0,0.0,51,119108957
20212,3110659,화곡역 4번,717,5784.0,638.0,14.0,0.0,0.0,1766.0,4566.0,104.0,0.0,0.0,0.0,0.0,51,119108957
20211,3110659,화곡역 4번,717,5784.0,638.0,14.0,0.0,0.0,1766.0,4566.0,104.0,0.0,0.0,0.0,0.0,51,119108957
20224,3110714,구로4동주민센터,50,394.0,72.0,2.0,0.0,0.0,119.0,235.0,68.0,22.0,24.0,0.0,0.0,47,160762580
20223,3110714,구로4동주민센터,51,398.0,72.0,3.0,0.0,0.0,120.0,238.0,69.0,22.0,24.0,0.0,0.0,48,160104453
20222,3110714,구로4동주민센터,51,398.0,72.0,3.0,0.0,0.0,120.0,238.0,69.0,22.0,24.0,0.0,0.0,48,160104453
20221,3110714,구로4동주민센터,51,398.0,72.0,3.0,0.0,0.0,120.0,238.0,69.0,22.0,24.0,0.0,0.0,48,160104453
20214,3110714,구로4동주민센터,51,398.0,72.0,3.0,0.0,0.0,120.0,238.0,69.0,22.0,24.0,0.0,0.0,48,160104453
20213,3110714,구로4동주민센터,52,537.0,161.0,5.0,1.0,1.0,171.0,297.0,164.0,73.0,0.0,0.0,0.0,50,137917823
20212,3110714,구로4동주민센터,52,537.0,161.0,5.0,1.0,1.0,171.0,297.0,164.0,73.0,0.0,0.0,0.0,50,137917823
20211,3110714,구로4동주민센터,52,537.0,161.0,5.0,1.0,1.0,171.0,297.0,164.0,73.0,0.0,0.0,0.0,50,137917823
20224,3110727,독산역 1번 출입구,12,130.0,14.0,3.0,0.0,0.0,18.0,96.0,25.0,8.0,0.0,0.0,0.0,47,165224750
20223,3110727,독산역 1번 출입구,12,130.0,14.0,3.0,0.0,0.0,18.0,96.0,25.0,8.0,0.0,0.0,0.0,47,165224750
20222,3110727,독산역 1번 출입구,12,130.0,14.0,3.0,0.0,0.0,18.0,96.0,25.0,8.0,0.0,0.0,0.0,47,165224750
20221,3110727,독산역 1번 출입구,12,130.0,14.0,3.0,0.0,0.0,18.0,96.0,25.0,8.0,0.0,0.0,0.0,47,165224750
20214,3110727,독산역 1번 출입구,12,130.0,14.0,3.0,0.0,0.0,18.0,96.0,25.0,8.0,0.0,0.0,0.0,47,165224750
20213,3110727,독산역 1번 출입구,15,257.0,70.0,18.0,0.0,0.0,69.0,192.0,84.0,0.0,0.0,0.0,0.0,43,139281781
20212,3110727,독산역 1번 출입구,15,257.0,70.0,18.0,0.0,0.0,69.0,192.0,84.0,0.0,0.0,0.0,0.0,43,139281781
20211,3110727,독산역 1번 출입구,15,257.0,70.0,18.0,0.0,0.0,69.0,192.0,84.0,0.0,0.0,0.0,0.0,43,139281781
20224,3110728,두산초등학교,7,55.0,17.0,0.0,0.0,0.0,11.0,45.0,11.0,5.0,0.0,0.0,0.0,45,156838961
20223,3110728,두산초등학교,7,55.0,17.0,0.0,0.0,0.0,11.0,45.0,11.0,5.0,0.0,0.0,0.0,45,156838961
20222,3110728,두산초등학교,7,55.0,17.0,0.0,0.0,0.0,11.0,45.0,11.0,5.0,0.0,0.0,0.0,45,156838961
20221,3110728,두산초등학교,7,55.0,17.0,0.0,0.0,0.0,11.0,45.0,11.0,5.0,0.0,0.0,0.0,45,156838961
20214,3110728,두산초등학교,7,55.0,17.0,0.0,0.0,0.0,11.0,45.0,11.0,5.0,0.0,0.0,0.0,45,156838961
20213,3110728,두산초등학교,8,95.0,124.0,0.0,0.0,0.0,13.0,97.0,109.0,0.0,0.0,0.0,0.0,49,150318825
20224,3110729,가산동우체국,25,208.0,68.0,0.0,0.0,0.0,21.0,232.0,23.0,0.0,0.0,0.0,0.0,47,162741379
20223,3110729,가산동우체국,26,208.0,69.0,1.0,0.0,1.0,21.0,234.0,23.0,1.0,0.0,0.0,0.0,50,164983333
20222,3110729,가산동우체국,26,208.0,69.0,1.0,0.0,1.0,21.0,234.0,23.0,1.0,0.0,0.0,0.0,50,164983333
20221,3110729,가산동우체국,26,208.0,69.0,1.0,0.0,1.0,21.0,234.0,23.0,1.0,0.0,0.0,0.0,50,164983333
20214,3110729,가산동우체국,26,208.0,69.0,1.0,0.0,1.0,21.0,234.0,23.0,1.0,0.0,0.0,0.0,50,164983333
20213,3110729,가산동우체국,23,407.0,69.0,0.0,0.0,0.0,203.0,248.0,25.0,0.0,0.0,0.0,0.0,49,152179030
20212,3110729,가산동우체국,23,407.0,69.0,0.0,0.0,0.0,203.0,248.0,25.0,0.0,0.0,0.0,0.0,49,152179030
20211,3110729,가산동우체국,23,407.0,69.0,0.0,0.0,0.0,203.0,248.0,25.0,0.0,0.0,0.0,0.0,49,152179030
20224,3110777,구로세무서,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15,117000000
20223,3110777,구로세무서,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15,117000000
20222,3110777,구로세무서,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15,117000000
20221,3110777,구로세무서,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15,117000000
20214,3110777,구로세무서,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15,117000000
20224,3110753,시흥동 은행나무사거리,85,684.0,158.0,1.0,0.0,0.0,72.0,616.0,143.0,9.0,3.0,0.0,0.0,52,154869503
20223,3110753,시흥동 은행나무사거리,86,695.0,158.0,1.0,0.0,0.0,72.0,624.0,146.0,9.0,3.0,0.0,0.0,52,155024173
20222,3110753,시흥동 은행나무사거리,86,695.0,158.0,1.0,0.0,0.0,72.0,624.0,146.0,9.0,3.0,0.0,0.0,52,155024173
20221,3110753,시흥동 은행나무사거리,86,695.0,158.0,1.0,0.0,0.0,72.0,624.0,146.0,9.0,3.0,0.0,0.0,52,155024173
20214,3110753,시흥동 은행나무사거리,86,695.0,158.0,1.0,0.0,0.0,72.0,624.0,146.0,9.0,3.0,0.0,0.0,52,155024173
20213,3110753,시흥동 은행나무사거리,80,591.0,306.0,29.0,0.0,0.0,108.0,621.0,116.0,81.0,0.0,0.0,0.0,52,140558096
20212,3110753,시흥동 은행나무사거리,80,591.0,306.0,29.0,0.0,0.0,108.0,621.0,116.0,81.0,0.0,0.0,0.0,52,140558096
20211,3110753,시흥동 은행나무사거리,80,591.0,306.0,29.0,0.0,0.0,108.0,621.0,116.0,81.0,0.0,0.0,0.0,52,140558096
20224,3110754,삼성산자연공원(서울금천초등학교),86,881.0,75.0,0.0,0.0,0.0,68.0,786.0,102.0,0.0,0.0,0.0,0.0,47,152155396
20223,3110754,삼성산자연공원(서울금천초등학교),86,881.0,75.0,0.0,0.0,0.0,68.0,786.0,102.0,0.0,0.0,0.0,0.0,47,152155396
20222,3110754,삼성산자연공원(서울금천초등학교),86,881.0,75.0,0.0,0.0,0.0,68.0,786.0,102.0,0.0,0.0,0.0,0.0,47,152155396
20221,3110754,삼성산자연공원(서울금천초등학교),86,881.0,75.0,0.0,0.0,0.0,68.0,786.0,102.0,0.0,0.0,0.0,0.0,47,152155396
20214,3110754,삼성산자연공원(서울금천초등학교),86,881.0,75.0,0.0,0.0,0.0,68.0,786.0,102.0,0.0,0.0,0.0,0.0,47,152155396
20213,3110754,삼성산자연공원(서울금천초등학교),76,792.0,81.0,0.0,0.0,0.0,85.0,770.0,18.0,0.0,0.0,0.0,0.0,48,138877202
20212,3110754,삼성산자연공원(서울금천초등학교),76,792.0,81.0,0.0,0.0,0.0,85.0,770.0,18.0,0.0,0.0,0.0,0.0,48,138877202
20211,3110754,삼성산자연공원(서울금천초등학교),76,792.0,81.0,0.0,0.0,0.0,85.0,770.0,18.0,0.0,0.0,0.0,0.0,48,138877202
20224,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",9,91.0,45.0,0.0,0.0,0.0,9.0,47.0,80.0,0.0,0.0,0.0,0.0,57,183354258
20223,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",9,91.0,45.0,0.0,0.0,0.0,9.0,47.0,80.0,0.0,0.0,0.0,0.0,57,183354258
20222,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",9,91.0,45.0,0.0,0.0,0.0,9.0,47.0,80.0,0.0,0.0,0.0,0.0,57,183354258
20221,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",9,91.0,45.0,0.0,0.0,0.0,9.0,47.0,80.0,0.0,0.0,0.0,0.0,57,183354258
20214,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",9,91.0,45.0,0.0,0.0,0.0,9.0,47.0,80.0,0.0,0.0,0.0,0.0,57,183354258
