year_code,quarter_code,commercial_district_code,commercial_district_name,facilities,bus,cultural/tourist_facilities,educational_facilities,train/subway
2021,1,3110505,홍남교남측,1,0.0,0.0,0.0,0.0
2022,4,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2022,3,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2022,2,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2022,1,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2021,4,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2021,3,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2021,2,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2021,1,3110506,연희임광아파트,2,2.0,0.0,0.0,0.0
2022,4,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2022,3,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2022,2,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2022,1,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2021,4,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2021,3,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2021,2,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2021,1,3110483,연천초등학교,5,1.0,0.0,0.0,0.0
2022,4,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2022,3,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2022,2,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2022,1,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2021,4,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2021,3,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2021,2,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2021,1,3110484,역촌역 3번,16,0.0,0.0,1.0,0.0
2022,4,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2022,3,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2022,2,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2022,1,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2021,4,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2021,3,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2021,2,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2021,1,3110470,신진과학기술고등학교,1,0.0,0.0,0.0,0.0
2022,4,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2022,3,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2022,2,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2022,1,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2021,4,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2021,3,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2021,2,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2021,1,3110471,응암동우체국,23,5.0,0.0,1.0,0.0
2022,4,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2022,3,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2022,2,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2022,1,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2021,4,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2021,3,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2021,2,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2021,1,3110517,서대문소방서,8,4.0,0.0,0.0,0.0
2022,4,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2022,3,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2022,2,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2022,1,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2021,4,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2021,3,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2021,2,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2021,1,3110491,불광중학교,8,3.0,0.0,0.0,0.0
2022,4,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2022,3,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2022,2,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2022,1,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2021,4,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2021,3,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2021,2,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2021,1,3110493,북가좌초등학교,2,2.0,0.0,0.0,0.0
2022,4,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2022,3,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2022,2,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2022,1,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2021,4,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2021,3,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2021,2,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2021,1,3110507,명지대학교,17,5.0,0.0,0.0,0.0
2022,4,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2022,3,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2022,2,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2022,1,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2021,4,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2021,3,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2021,2,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2021,1,3110508,서연중학교,11,7.0,0.0,0.0,0.0
2022,4,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2022,3,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2022,2,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2022,1,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2021,4,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2021,3,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2021,2,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2021,1,3110534,경기대학교,12,3.0,0.0,2.0,0.0
2022,4,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2022,3,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2022,2,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2022,1,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2021,4,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2021,3,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2021,2,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2021,1,3110535,영천시장입구,7,3.0,0.0,0.0,0.0
2022,4,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2022,3,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2022,2,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2022,1,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2021,4,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2021,3,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2021,2,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2021,1,3110519,서대문구보건소별관,14,8.0,0.0,1.0,0.0
2022,4,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2022,3,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2022,2,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2022,1,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2021,4,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2021,3,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2021,2,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2021,1,3110520,경의중앙 신촌역,12,3.0,1.0,0.0,0.0
2022,4,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2022,3,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2022,2,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2022,1,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2021,4,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2021,3,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2021,2,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2021,1,3110566,경의선책거리,31,10.0,1.0,1.0,0.0
2022,4,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2022,3,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2022,2,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2022,1,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2021,4,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2021,3,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2021,2,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2021,1,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2022,4,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2022,3,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2022,2,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2022,1,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2021,4,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2021,3,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2021,2,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2021,1,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2022,4,3110544,망리단길,50,15.0,1.0,0.0,0.0
2022,3,3110544,망리단길,50,15.0,1.0,0.0,0.0
2022,2,3110544,망리단길,50,15.0,1.0,0.0,0.0
2022,1,3110544,망리단길,50,15.0,1.0,0.0,0.0
2021,4,3110544,망리단길,50,15.0,1.0,0.0,0.0
2021,3,3110544,망리단길,50,15.0,1.0,0.0,0.0
2021,2,3110544,망리단길,50,15.0,1.0,0.0,0.0
2021,1,3110544,망리단길,50,15.0,1.0,0.0,0.0
2022,4,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2022,3,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2022,2,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2022,1,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2021,4,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2021,3,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2021,2,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2021,1,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2022,4,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2022,3,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2022,2,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2022,1,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2021,4,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2021,3,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2021,2,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2021,1,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2022,4,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2022,3,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2022,2,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2022,1,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2021,4,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2021,3,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2021,2,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2021,1,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2022,4,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2022,3,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2022,2,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2022,1,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2021,4,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2021,3,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2021,2,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2021,1,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2022,4,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2022,3,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2022,2,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2022,1,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2021,4,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2021,3,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2021,2,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2021,1,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2022,4,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2022,3,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2022,2,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2022,1,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2021,4,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2021,3,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2021,2,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2021,1,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2022,4,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2022,3,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2022,2,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2022,1,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2021,4,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2021,3,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2021,2,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2021,1,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2022,4,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2022,3,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2022,2,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2022,1,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2021,4,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2021,3,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2021,2,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2021,1,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2022,4,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2022,3,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2022,2,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2022,1,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2021,4,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2021,3,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2021,2,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2021,1,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2022,4,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2022,3,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2022,2,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2022,1,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2021,4,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2021,3,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2021,2,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2021,1,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2022,4,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2022,3,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2022,2,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2022,1,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2021,4,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2021,3,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2021,2,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2021,1,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2022,4,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2022,3,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2022,2,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2022,1,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2021,4,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2021,3,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2021,2,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2021,1,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2022,4,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2022,3,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2022,2,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2022,1,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2021,4,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2021,3,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2021,2,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2021,1,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2022,4,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2022,3,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2022,2,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2022,1,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2021,4,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2021,3,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2021,2,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2021,1,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2022,4,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2022,3,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2022,2,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2022,1,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2021,4,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2021,3,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2021,2,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2021,1,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2022,4,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2022,3,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2022,2,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2022,1,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2021,4,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2021,3,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2021,2,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2021,1,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2022,4,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2022,3,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2022,2,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2022,1,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2021,4,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2021,3,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2021,2,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2021,1,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2022,4,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2022,3,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2022,2,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2022,1,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2021,4,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2021,3,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2021,2,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2021,1,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2022,4,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2022,3,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2022,2,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2022,1,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2021,4,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2021,3,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2021,2,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2021,1,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2022,4,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2022,3,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2022,2,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2022,1,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2021,4,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2021,3,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2021,2,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2021,1,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2022,4,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2022,3,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2022,2,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2022,1,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2021,4,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2021,3,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2021,2,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2021,1,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2022,4,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2022,3,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2022,2,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2022,1,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2021,4,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2021,3,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2021,2,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2021,1,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2022,4,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2022,3,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2022,2,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2022,1,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2021,4,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2021,3,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2021,2,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2021,1,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2022,4,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2022,3,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2022,2,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2022,1,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2021,4,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2021,3,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2021,2,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2021,1,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2022,4,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2022,3,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2022,2,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2022,1,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2021,4,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2021,3,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2021,2,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2021,1,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2022,4,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2022,3,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2022,2,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2022,1,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2021,4,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2021,3,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2021,2,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2021,1,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2022,4,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2022,3,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2022,2,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2022,1,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2021,4,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2021,3,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2021,2,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2021,1,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2022,4,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2022,3,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2022,2,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2022,1,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2021,4,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2021,3,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2021,2,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2021,1,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2022,4,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2022,3,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2022,2,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2022,1,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2021,4,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2021,3,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2021,2,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2021,1,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2022,4,3110560,마포FM,9,3.0,0.0,0.0,0.0
2022,3,3110560,마포FM,9,3.0,0.0,0.0,0.0
2022,2,3110560,마포FM,9,3.0,0.0,0.0,0.0
2022,1,3110560,마포FM,9,3.0,0.0,0.0,0.0
2021,4,3110560,마포FM,9,3.0,0.0,0.0,0.0
2021,3,3110560,마포FM,9,3.0,0.0,0.0,0.0
2021,2,3110560,마포FM,9,3.0,0.0,0.0,0.0
2021,1,3110560,마포FM,9,3.0,0.0,0.0,0.0
2022,4,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2022,3,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2022,2,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2022,1,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2021,4,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2021,3,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2021,2,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2021,1,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2022,4,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2022,3,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2022,2,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2022,1,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2021,4,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2021,3,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2021,2,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
