"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20233","11","서울시","CS300009","청과상","6862","6887","1","61","2","129","25"
"20233","11","서울시","CS300011","일반의류","39139","39258","1","481","3","998","119"
"20233","11","서울시","CS300013","유아의류","5083","5096","0","14","3","134","13"
"20233","11","서울시","CS300018","의약품","8782","9318","2","200","2","151","536"
"20233","11","서울시","CS300022","화장품","15755","16852","2","311","3","466","1097"
"20233","11","서울시","CS300033","철물점","3135","3144","2","63","1","30","9"
"20233","11","서울시","CS100003","일식음식점","6815","7432","5","380","5","353","617"
"20233","11","서울시","CS100005","제과점","4135","5929","4","208","4","233","1794"
"20233","11","서울시","CS200003","예술학원","7602","7947","2","189","3","201","345"
"20233","11","서울시","CS200008","한의원","3767","3767","2","56","1","42","0"
"20233","11","서울시","CS200022","복권방","646","647","0","1","2","10","1"
"20233","11","서울시","CS300016","안경","1983","2504","1","29","1","28","521"
"20233","11","서울시","CS300019","의료기기","2337","2349","0","0","2","53","12"
"20233","11","서울시","CS300035","인테리어","5235","5246","1","74","2","83","11"
"20233","11","서울시","CS300038","자동차부품","3150","3173","1","18","1","39","23"
"20233","11","서울시","CS300043","전자상거래업","56810","56946","0","58","3","1834","136"
"20233","11","서울시","CS100001","한식음식점","54667","59840","4","2141","4","2477","5173"
"20233","11","서울시","CS100004","양식음식점","8475","9144","4","362","5","410","669"
"20233","11","서울시","CS200006","일반의원","9792","9834","2","149","1","80","42"
"20233","11","서울시","CS200023","통신기기수리","613","614","3","17","1","7","1"
"20233","11","서울시","CS200027","모터사이클수리","728","729","3","23","1","10","1"
"20233","11","서울시","CS200036","고시원","375","377","0","0","3","13","2"
"20233","11","서울시","CS200041","사진관","5366","5377","3","138","2","86","11"
"20233","11","서울시","CS200043","건축물청소","3363","3426","0","5","2","50","63"
"20233","11","서울시","CS300010","반찬가게","9466","9623","3","282","3","285","157"
"20233","11","서울시","CS300032","가전제품","3960","3970","1","28","1","49","10"
"20233","11","서울시","CS300037","중고차판매","716","721","0","3","2","14","5"
"20233","11","서울시","CS300041","예술품","2089","2091","3","54","2","37","2"
"20233","11","서울시","CS100010","커피-음료","17914","24060","5","1258","5","1072","6146"
"20233","11","서울시","CS200013","기타법무서비스","1538","1538","1","8","1","16","0"
"20233","11","서울시","CS200016","당구장","3476","3513","3","105","4","140","37"
"20233","11","서울시","CS200018","볼링장","140","140","3","4","1","1","0"
"20233","11","서울시","CS200035","게스트하우스","830","842","1","7","3","21","12"
"20233","11","서울시","CS200044","여행사","5619","5625","1","48","1","65","6"
"20233","11","서울시","CS300005","주류도매","1068","1071","3","30","3","31","3"
"20233","11","서울시","CS300021","문구","3965","4342","2","101","2","93","377"
"20233","11","서울시","CS300023","미용재료","1778","1784","2","42","2","36","6"
"20233","11","서울시","CS300025","자전거 및 기타운송장비","818","818","1","4","1","9","0"
"20233","11","서울시","CS300040","재생용품 판매점","1119","1119","0","0","1","11","0"
"20233","11","서울시","CS300042","주유소","954","955","1","6","1","8","1"
"20233","11","서울시","CS200002","외국어학원","5657","6115","8","464","2","136","458"
"20233","11","서울시","CS200010","변호사사무소","3640","3641","1","33","2","64","1"
"20233","11","서울시","CS200019","PC방","871","926","1","9","6","56","55"
"20233","11","서울시","CS200024","스포츠클럽","2203","2327","0","3","3","73","124"
"20233","11","서울시","CS300004","핸드폰","4529","4568","0","18","3","146","39"
"20233","11","서울시","CS300006","미곡판매","2814","2818","1","16","2","41","4"
"20233","11","서울시","CS300008","수산물판매","4643","4645","1","29","2","75","2"
"20233","11","서울시","CS300026","완구","1047","1063","2","26","2","21","16"
"20233","11","서울시","CS300031","가구","3270","3273","1","25","2","56","3"
"20233","11","서울시","CS100009","호프-간이주점","7532","8687","3","239","5","393","1155"
"20233","11","서울시","CS200009","동물병원","925","936","2","20","1","9","11"
"20233","11","서울시","CS200032","가전제품수리","2699","2699","2","44","2","41","0"
"20233","11","서울시","CS200042","통번역서비스","1206","1210","0","2","2","23","4"
"20233","11","서울시","CS200046","의류임대","483","485","0","0","2","10","2"
"20233","11","서울시","CS300001","슈퍼마켓","13033","13465","4","577","3","406","432"
"20233","11","서울시","CS300003","컴퓨터및주변장치판매","9814","9823","1","68","2","154","9"
"20233","11","서울시","CS300015","가방","3019","3027","2","44","2","62","8"
"20233","11","서울시","CS300017","시계및귀금속","5320","5383","1","45","1","54","63"
"20233","11","서울시","CS300027","섬유제품","3940","3952","3","108","2","65","12"
"20233","11","서울시","CS100008","분식전문점","13052","15415","5","797","4","589","2363"
"20233","11","서울시","CS200005","스포츠 강습","5990","6172","4","219","3","177","182"
"20233","11","서울시","CS200015","세무사사무소","5606","5607","0","13","1","46","1"
"20233","11","서울시","CS200020","전자게임장","206","208","0","0","6","13","2"
"20233","11","서울시","CS200025","자동차수리","3944","4286","1","37","1","45","342"
"20233","11","서울시","CS200034","여관","2847","2863","5","130","3","89","16"
"20233","11","서울시","CS200037","노래방","5434","5565","3","161","3","182","131"
"20233","11","서울시","CS200039","DVD방","390","392","12","46","6","22","2"
"20233","11","서울시","CS200040","녹음실","818","821","0","2","1","11","3"
"20233","11","서울시","CS300002","편의점","947","11272","3","328","3","332","10325"
"20233","11","서울시","CS300014","신발","3891","3928","1","32","3","113","37"
"20233","11","서울시","CS300020","서적","3669","3723","1","39","2","63","54"
"20233","11","서울시","CS300024","운동/경기용품","4160","4167","1","56","2","68","7"
"20233","11","서울시","CS300036","조명용품","8907","8915","0","15","1","78","8"
