기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20233,A,골목상권,3110269,용마문화복지센터,169,98,71,0,19,53,52,28,17,0,13,32,30,19,4,0,6,21,22,9,13
20233,A,골목상권,3110252,장안제일시장,712,505,207,1,64,101,159,195,192,1,42,73,87,131,171,0,22,28,72,64,21
20233,A,골목상권,3110247,먹골역 1번,381,176,205,0,54,79,123,81,44,0,21,30,55,39,31,0,33,49,68,42,13
20233,A,골목상권,3110255,상봉역 4번,327,208,119,0,39,52,78,92,66,0,20,24,46,62,56,0,19,28,32,30,10
20233,A,골목상권,3110262,상봉역 3번,1530,878,652,2,221,447,542,268,50,0,119,337,281,107,34,2,102,110,261,161,16
20233,A,골목상권,3110271,신내역 1번,97,74,23,0,8,17,25,29,18,0,5,14,18,23,14,0,3,3,7,6,4
20233,A,골목상권,3110251,장안중학교,147,104,43,0,8,34,46,39,20,0,3,23,34,27,17,0,5,11,12,12,3
20233,A,골목상권,3110244,중화역 4번,250,175,75,1,8,26,49,44,122,1,4,11,32,30,97,0,4,15,17,14,25
20233,A,골목상권,3110296,성신여대입구역 4번,77,39,38,1,7,12,30,11,16,1,3,7,15,8,5,0,4,5,15,3,11
20233,A,골목상권,3110297,경동고등학교,654,311,343,0,74,123,156,164,137,0,31,65,74,79,62,0,43,58,82,85,75
20233,A,골목상권,3110280,북정마을,73,38,35,0,7,10,22,23,11,0,3,3,9,15,8,0,4,7,13,8,3
20233,A,골목상권,3110287,정릉3동주민센터,70,50,20,0,9,12,18,19,12,0,5,8,15,12,10,0,4,4,3,7,2
20233,A,골목상권,3110317,종암중학교,411,206,205,0,33,120,153,85,20,0,14,47,78,58,9,0,19,73,75,27,11
20233,A,골목상권,3110375,서울북부고용노동지청,110,55,55,1,12,20,31,32,14,0,8,15,16,11,5,1,4,5,15,21,9
20233,A,골목상권,3110354,삼각산119안전센터,22,5,17,0,2,3,10,5,2,0,0,0,2,1,2,0,2,3,8,4,0
20233,A,골목상권,3110378,송중동주민센터,23,13,10,0,1,4,6,9,3,0,1,2,2,6,2,0,0,2,4,3,1
20233,A,골목상권,3110350,가오리역 2번,148,77,71,0,11,27,37,49,24,0,5,11,18,26,17,0,6,16,19,23,7
20233,A,골목상권,3110410,방학역 2번,957,833,124,3,75,187,185,224,283,2,61,162,154,194,260,1,14,25,31,30,23
20233,A,골목상권,3110411,도봉역 3번,421,379,42,0,13,31,61,141,175,0,11,20,48,133,167,0,2,11,13,8,8
20233,A,골목상권,3110400,도봉구보건소,191,111,80,0,20,35,53,51,32,0,9,22,32,26,22,0,11,13,21,25,10
20233,A,골목상권,3110399,창2동주민센터,849,516,333,8,110,207,262,192,70,8,69,157,137,97,48,0,41,50,125,95,22
20233,A,골목상권,3110409,창동역 2번,396,202,194,0,33,43,83,109,128,0,12,29,59,45,57,0,21,14,24,64,71
20233,A,골목상권,3110434,태릉입구역 4번,121,62,59,0,13,11,24,35,38,0,3,2,12,22,23,0,10,9,12,13,15
20233,A,골목상권,3110426,상계2동주민센터,337,169,168,0,32,57,83,96,69,0,15,30,39,45,40,0,17,27,44,51,29
20233,A,골목상권,3110414,장석교회,66,51,15,0,7,16,15,20,8,0,5,13,11,17,5,0,2,3,4,3,3
20233,A,골목상권,3110465,연신내역 7번,240,119,121,3,38,52,57,54,36,2,12,29,25,25,26,1,26,23,32,29,10
20233,A,골목상권,3110490,녹번동근린공원,311,170,141,0,30,65,86,76,54,0,11,31,48,45,35,0,19,34,38,31,19
20233,A,골목상권,3110489,불광역 3번,35,25,10,0,3,7,10,10,5,0,3,4,7,6,5,0,0,3,3,4,0
20233,A,골목상권,3110479,연신내역 2번,318,181,137,1,50,84,68,69,46,0,28,71,35,32,15,1,22,13,33,37,31
20233,A,골목상권,3110492,하나고등학교,238,38,200,1,5,13,11,95,113,0,0,7,7,8,16,1,5,6,4,87,97
20233,A,골목상권,3110493,북가좌초등학교,892,830,62,0,2,19,27,80,764,0,0,12,22,68,728,0,2,7,5,12,36
20233,A,골목상권,3110514,서대문우체국,86,19,67,0,26,26,17,9,8,0,0,4,7,4,4,0,26,22,10,5,4
20233,A,골목상권,3110508,서연중학교,947,425,522,9,139,241,158,245,155,3,62,148,74,76,62,6,77,93,84,169,93
20233,A,골목상권,3110513,연희파출소,457,241,216,0,51,87,110,130,79,0,17,46,58,69,51,0,34,41,52,61,28
20233,A,골목상권,3110518,서대문구청,129,72,57,0,22,38,30,23,16,0,6,19,22,15,10,0,16,19,8,8,6
20233,A,골목상권,3110535,영천시장입구,488,333,155,2,36,65,112,164,109,2,19,35,78,130,69,0,17,30,34,34,40
20233,A,골목상권,3110538,충정로역 3번,284,178,106,0,12,42,56,66,108,0,5,27,35,42,69,0,7,15,21,24,39
20233,A,골목상권,3110525,홍은종합사회복지관,61,17,44,0,10,12,15,10,14,0,1,3,0,4,9,0,9,9,15,6,5
20233,A,골목상권,3110515,홍은중학교,396,312,84,1,45,118,119,68,45,1,33,93,94,52,39,0,12,25,25,16,6
20233,A,골목상권,3110583,공덕래미안3차아파트,12,7,5,0,2,3,1,1,5,0,1,2,1,0,3,0,1,1,0,1,2
20233,A,골목상권,3110562,연트럴파크(연남동주민센터),426,237,189,1,73,118,96,94,44,1,29,76,55,44,32,0,44,42,41,50,12
20233,A,골목상권,3110577,용강동주민센터,145,105,40,0,15,42,47,31,10,0,12,31,38,17,7,0,3,11,9,14,3
20233,A,골목상권,3110559,성산중학교,757,474,283,4,102,187,203,167,94,3,54,102,127,118,70,1,48,85,76,49,24
20233,A,골목상권,3110593,신월3동주민센터,304,157,147,0,38,65,76,87,38,0,12,32,45,44,24,0,26,33,31,43,14
20233,A,골목상권,3110605,목동센트럴아이파크앞,155,89,66,0,15,22,26,47,45,0,5,15,11,27,31,0,10,7,15,20,14
20233,A,골목상권,3110634,송정역 3번,664,434,230,0,64,143,178,145,134,0,33,90,116,101,94,0,31,53,62,44,40
20233,A,골목상권,3110637,송정역 2번,560,358,202,4,67,121,116,154,98,0,34,74,81,100,69,4,33,47,35,54,29
20233,A,골목상권,3110644,신광명마을,336,288,48,1,26,28,58,105,118,1,8,17,51,97,114,0,18,11,7,8,4
20233,A,골목상권,3110673,뜸부기어린이공원,253,143,110,0,37,52,62,64,38,0,21,29,31,34,28,0,16,23,31,30,10
20233,A,골목상권,3110717,남구로역 2번,570,271,299,0,108,155,142,104,61,0,49,84,75,34,29,0,59,71,67,70,32
20233,A,골목상권,3110704,고척중학교,62,36,26,0,12,23,10,12,5,0,7,12,3,11,3,0,5,11,7,1,2
20233,A,골목상권,3110711,구로초등학교,815,329,486,4,62,122,165,287,175,2,26,70,81,74,76,2,36,52,84,213,99
20233,A,골목상권,3110719,영서중학교,19,15,4,0,0,4,2,3,10,0,0,2,2,3,8,0,0,2,0,0,2
20233,A,골목상권,3110681,온수역 1번,94,70,24,0,6,30,30,17,11,0,5,22,21,12,10,0,1,8,9,5,1
20233,A,골목상권,3110686,수궁동주민센터,406,211,195,0,34,67,104,115,86,0,16,31,64,55,45,0,18,36,40,60,41
20233,A,골목상권,3110724,금천구립가산도서관,364,254,110,1,42,76,120,89,36,1,33,60,90,45,25,0,9,16,30,44,11
20233,A,골목상권,3110737,금천세무서,502,323,179,8,77,85,96,116,120,0,28,49,51,91,104,8,49,36,45,25,16
20233,A,골목상권,3110751,난곡중학교,733,399,334,2,48,217,242,177,47,2,21,117,128,91,40,0,27,100,114,86,7
20233,A,골목상권,3110770,영등포구청역 6번,263,191,72,1,45,49,77,45,46,1,24,41,54,28,43,0,21,8,23,17,3
20233,A,골목상권,3110774,당산반도유보라팰리스아파트,472,355,117,0,59,119,131,96,67,0,34,81,109,80,51,0,25,38,22,16,16
20233,A,골목상권,3110784,신대림초등학교,76,42,34,0,3,11,18,36,8,0,0,7,12,18,5,0,3,4,6,18,3
20233,A,골목상권,3110790,대림1동주민센터,741,337,404,1,74,163,282,161,60,1,46,71,89,77,53,0,28,92,193,84,7
20233,A,골목상권,3110767,도림동주민센터,11,0,11,0,4,3,3,1,0,0,0,0,0,0,0,0,4,3,3,1,0
20233,A,골목상권,3110816,대방역 6번,517,401,116,1,72,136,153,67,88,1,49,108,114,49,80,0,23,28,39,18,8
20233,A,골목상권,3110795,도림초등학교,533,356,177,0,20,49,80,128,256,0,8,36,48,74,190,0,12,13,32,54,66
20233,A,골목상권,3110805,신길새마을금고신길4동지점,45,27,18,0,6,12,12,8,7,0,2,7,6,5,7,0,4,5,6,3,0
20233,A,골목상권,3110797,KT대방빌딩,47,8,39,1,6,8,12,10,10,0,0,0,1,2,5,1,6,8,11,8,5
20233,A,골목상권,3110760,선유도역 6번,1792,1091,701,8,273,444,499,376,192,6,170,256,275,219,165,2,103,188,224,157,27
20233,A,골목상권,3110829,장승배기역 5번,534,416,118,0,195,137,78,52,72,0,177,106,49,39,45,0,18,31,29,13,27
20233,A,골목상권,3110848,양지어린이공원,486,307,179,0,36,68,152,132,98,0,6,39,85,93,84,0,30,29,67,39,14
20233,A,골목상권,3110837,숭실대입구역 1번,360,184,176,1,39,72,80,79,89,0,19,29,39,32,65,1,20,43,41,47,24
20233,A,골목상권,3110825,신대방삼거리역 1번,319,207,112,0,33,63,96,72,55,0,23,41,58,47,38,0,10,22,38,25,17
20233,A,골목상권,3110823,신대방삼거리역 3번,472,242,230,0,30,45,83,121,193,0,17,26,40,42,117,0,13,19,43,79,76
20233,A,골목상권,3110844,흑석2치안센터,11,7,4,0,2,2,4,0,3,0,1,2,2,0,2,0,1,0,2,0,1
20233,A,골목상권,3110865,남강고등학교(남강중학교),270,116,154,4,57,53,59,61,36,2,10,23,23,31,27,2,47,30,36,30,9
20233,A,골목상권,3110902,사당역 4번,1184,729,455,1,189,266,295,248,185,0,82,168,204,156,119,1,107,98,91,92,66
20233,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),12,5,7,0,1,3,4,4,0,0,0,0,1,4,0,0,1,3,3,0,0
20233,A,골목상권,3110860,호림박물관(성보고등학교),410,314,96,1,57,102,66,110,74,1,44,84,47,78,60,0,13,18,19,32,14
20233,A,골목상권,3110883,은천초등학교(은천교앞),208,124,84,2,21,43,70,48,24,1,12,25,42,28,16,1,9,18,28,20,8
20233,A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),20,8,12,0,2,4,3,6,5,0,0,2,1,2,3,0,2,2,2,4,2
20233,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",1026,681,345,1,79,136,248,233,329,1,36,73,143,155,273,0,43,63,105,78,56
20233,A,골목상권,3110877,신림역 8번,319,154,165,2,23,63,86,80,65,0,10,30,36,39,39,2,13,33,50,41,26
20233,A,골목상권,3110853,KT구로지사,217,130,87,0,21,49,65,51,31,0,9,27,44,28,22,0,12,22,21,23,9
20233,A,골목상권,3110897,서울대입구역 8번,219,139,80,0,16,45,69,64,25,0,7,24,40,44,24,0,9,21,29,20,1
20233,A,골목상권,3110924,반포4동주민센터(몽마르뜨공원),1071,732,339,5,171,236,323,252,84,1,78,150,243,200,60,4,93,86,80,52,24
20233,A,골목상권,3110922,내방역 1번,219,112,107,1,42,47,47,42,40,0,13,23,27,23,26,1,29,24,20,19,14
20233,A,골목상권,3110909,남태령역(서울전자고등학교),132,97,35,1,11,29,23,34,34,1,4,19,16,29,28,0,7,10,7,5,6
20233,A,골목상권,3110929,남부터미널역 1번,21130,10703,10427,21,4446,4558,3912,7143,1050,4,1209,1890,1718,5123,759,17,3237,2668,2194,2020,291
20233,A,골목상권,3110946,청계산원터골,41,21,20,0,2,4,8,13,14,0,2,2,6,3,8,0,0,2,2,10,6
20233,A,골목상권,3110980,개포지구대옆,663,482,181,0,90,198,202,111,62,0,45,142,168,72,55,0,45,56,34,39,7
20233,A,골목상권,3110951,신사은행나무공원,267,70,197,0,35,83,95,47,7,0,6,24,26,12,2,0,29,59,69,35,5
20233,A,골목상권,3111024,경찰병원역 4번(건너말공원),240,150,90,0,27,53,63,68,29,0,16,33,45,35,21,0,11,20,18,33,8
20233,A,골목상권,3111046,마천역(마천초등학교),708,400,308,1,76,146,171,195,119,0,46,85,84,95,90,1,30,61,87,100,29
20233,A,골목상권,3111044,남천초등학교,557,264,293,1,95,146,167,113,35,0,35,71,76,56,26,1,60,75,91,57,9
20233,A,골목상권,3111019,한성백제역 3번,1458,963,495,2,199,428,415,246,168,2,101,294,294,157,115,0,98,134,121,89,53
20233,A,골목상권,3111007,석촌고분역 4번,936,480,456,0,107,215,255,242,117,0,43,116,142,109,70,0,64,99,113,133,47
20233,A,골목상권,3111004,삼전역 1번,2036,1331,705,13,263,407,504,376,473,0,108,261,337,239,386,13,155,146,167,137,87
20233,A,골목상권,3111033,문정동성당,70,30,40,0,5,4,16,16,29,0,2,3,8,9,8,0,3,1,8,7,21
20233,A,골목상권,3111018,풍납초등학교(풍납백제문화공원),26,23,3,0,1,5,10,6,4,0,1,4,8,6,4,0,0,1,2,0,0
20233,A,골목상권,3111078,굽은다리역 4번,1753,1022,731,1,135,300,379,488,450,1,75,186,215,270,275,0,60,114,164,218,175
20233,A,골목상권,3111082,중앙보훈병원,64,44,20,0,3,9,11,23,18,0,1,3,5,18,17,0,2,6,6,5,1
20233,A,골목상권,3111086,한영중고,297,202,95,1,27,45,73,101,50,1,17,22,52,69,41,0,10,23,21,32,9
20233,A,골목상권,3111051,천호역 6번,394,242,152,2,65,77,85,88,77,1,44,54,54,47,42,1,21,23,31,41,35
20233,A,골목상권,3111064,둔촌동역 4번,157,98,59,0,13,34,47,40,23,0,3,21,30,28,16,0,10,13,17,12,7
20233,A,골목상권,3111070,천호초등학교,121,70,51,1,7,20,39,27,27,0,3,9,23,16,19,1,4,11,16,11,8
20233,A,골목상권,3111057,천호공원(해공체육문화센터),254,112,142,2,53,50,64,60,25,2,15,19,30,32,14,0,38,31,34,28,11
20233,A,골목상권,3110018,중앙고등학교,829,408,421,0,92,166,209,160,202,0,27,55,100,80,146,0,65,111,109,80,56
20233,A,골목상권,3110006,부암동주민센터,27,16,11,0,2,7,7,5,6,0,2,5,2,3,4,0,0,2,5,2,2
20233,A,골목상권,3110012,성곡미술관,1042,489,553,0,260,329,260,111,82,0,70,152,149,69,49,0,190,177,111,42,33
20233,A,골목상권,3110019,창덕궁,325,215,110,0,47,91,82,71,34,0,21,65,53,49,27,0,26,26,29,22,7
20233,A,골목상권,3110052,장충초등학교,484,281,203,0,43,100,132,130,79,0,16,63,75,82,45,0,27,37,57,48,34
20233,A,골목상권,3110038,경향신문사,1096,759,337,0,195,395,283,181,42,0,63,266,227,165,38,0,132,129,56,16,4
20233,A,골목상권,3110092,NH농협은행 보광동지점,468,168,300,0,90,111,103,94,70,0,11,47,34,33,43,0,79,64,69,61,27
20233,A,골목상권,3110083,서빙고역 1번,149,109,40,0,26,53,42,14,14,0,13,42,29,12,13,0,13,11,13,2,1
20233,A,골목상권,3110060,효창공원앞역 6번,287,170,117,0,28,62,80,73,44,0,10,34,48,47,31,0,18,28,32,26,13
20233,A,골목상권,3110068,남영역 1번,1090,615,475,8,161,257,250,224,190,6,60,135,151,138,125,2,101,122,99,86,65
20233,A,골목상권,3110091,리움미술관,1106,810,296,0,216,345,343,155,47,0,117,236,293,128,36,0,99,109,50,27,11
20233,A,골목상권,3110061,효창동주민센터,478,306,172,1,61,91,154,113,58,1,38,53,100,67,47,0,23,38,54,46,11
20233,A,골목상권,3110122,마장역 2번,461,270,191,1,60,87,116,112,85,1,32,59,68,60,50,0,28,28,48,52,35
20233,A,골목상권,3110125,사근동살곶이상점가,135,83,52,2,25,39,35,21,13,2,13,21,24,13,10,0,12,18,11,8,3
20233,A,골목상권,3110178,장로회신학대학교,165,108,57,0,21,38,33,47,26,0,13,31,16,34,14,0,8,7,17,13,12
20233,A,골목상권,3110147,능동우편취급국,815,464,351,4,120,172,160,137,222,2,56,88,104,77,137,2,64,84,56,60,85
20233,A,골목상권,3110154,광진정말공원,255,146,109,1,31,54,61,65,43,1,16,34,30,34,31,0,15,20,31,31,12
20233,A,골목상권,3110151,자양한강도서관,249,175,74,4,35,52,63,66,29,3,24,37,49,41,21,1,11,15,14,25,8
20233,A,골목상권,3110162,군자역 4번,618,370,248,0,127,163,133,111,84,0,98,119,77,43,33,0,29,44,56,68,51
20233,A,골목상권,3110171,중곡4동주민센터,59,36,23,0,4,8,7,22,18,0,1,2,3,15,15,0,3,6,4,7,3
20233,A,골목상권,3110217,자동차부품상가,506,391,115,1,34,105,144,124,98,1,25,88,116,84,77,0,9,17,28,40,21
20233,A,골목상권,3110225,촬영소사거리,330,204,126,0,22,36,68,83,121,0,9,25,42,55,73,0,13,11,26,28,48
20233,A,골목상권,3110218,답십리사거리,158,83,75,0,14,25,45,60,14,0,5,12,22,33,11,0,9,13,23,27,3
20233,A,골목상권,3110188,용두동신동아아파트,807,607,200,8,104,178,229,191,97,2,68,150,181,132,74,6,36,28,48,59,23
20233,A,골목상권,3110184,용두사거리,398,205,193,0,77,135,72,64,50,0,37,51,33,45,39,0,40,84,39,19,11
20233,A,골목상권,3110213,청량초등학교,124,81,43,0,19,57,17,15,16,0,7,41,13,7,13,0,12,16,4,8,3
20233,A,골목상권,3110220,외대앞역 1번,193,111,82,0,28,37,54,47,27,0,7,18,33,34,19,0,21,19,21,13,8
20233,A,골목상권,3110230,장안현대홈타운1차아파트,161,101,60,0,15,32,52,45,17,0,6,22,33,28,12,0,9,10,19,17,5
20233,A,골목상권,3110216,전농중학교,208,68,140,1,32,48,62,50,15,1,11,14,18,18,6,0,21,34,44,32,9
20233,A,골목상권,3110275,하나은행 망우동지점,63,33,30,0,4,9,19,16,15,0,3,6,9,5,10,0,1,3,10,11,5
20233,A,골목상권,3110276,신내IC북측,29,18,11,0,1,4,8,9,7,0,0,3,5,6,4,0,1,1,3,3,3
20233,A,골목상권,3110240,태릉시장 특화거리,97,39,58,2,20,13,28,16,18,1,3,8,7,8,12,1,17,5,21,8,6
20233,A,골목상권,3110299,정릉역 1번,372,241,131,1,33,49,83,95,111,0,9,12,40,74,106,1,24,37,43,21,5
20233,A,골목상권,3110302,보문역 8번,3797,3177,620,1,364,1434,710,823,465,1,252,1274,656,702,292,0,112,160,54,121,173
20233,A,골목상권,3110333,돌곶이역 5번,988,746,242,0,15,23,38,74,838,0,2,13,20,42,669,0,13,10,18,32,169
20233,A,골목상권,3110295,정릉우체국,679,248,431,0,166,178,163,119,53,0,36,67,49,52,44,0,130,111,114,67,9
20233,A,골목상권,3110290,북한산보국문역 1번,96,78,18,0,2,9,29,37,19,0,1,8,23,30,16,0,1,1,6,7,3
20233,A,골목상권,3110284,정릉북한산국립공원입구,562,506,56,0,5,59,181,229,88,0,4,49,161,211,81,0,1,10,20,18,7
20233,A,골목상권,3110315,종암아이파크2차,124,78,46,0,11,17,41,38,17,0,4,9,27,25,13,0,7,8,14,13,4
20233,A,골목상권,3110311,종암아이파크2차후문,18,9,9,0,0,2,8,3,5,0,0,1,3,1,4,0,0,1,5,2,1
20233,A,골목상권,3110355,삼양사거리역 2번,306,254,52,0,8,26,44,103,125,0,1,10,31,94,118,0,7,16,13,9,7
20233,A,골목상권,3110372,강북중학교,188,100,88,0,21,43,50,48,26,0,17,25,18,20,20,0,4,18,32,28,6
20233,A,골목상권,3110405,방학역 1번,1123,365,758,3,130,176,308,427,79,3,67,109,82,70,34,0,63,67,226,357,45
20233,A,골목상권,3110407,도봉역 2번,560,337,223,1,32,75,115,203,134,1,8,40,57,126,105,0,24,35,58,77,29
20233,A,골목상권,3110412,창동중학교,25,23,2,0,4,7,3,4,7,0,3,7,3,3,7,0,1,0,0,1,0
20233,A,골목상권,3110394,방학중학교,214,133,81,0,19,35,50,54,56,0,12,20,26,35,40,0,7,15,24,19,16
20233,A,골목상권,3110384,문이교,261,139,122,0,38,20,56,85,62,0,12,8,21,51,47,0,26,12,35,34,15
20233,A,골목상권,3110388,도봉우체국,35,23,12,0,4,3,10,14,4,0,2,2,7,8,4,0,2,1,3,6,0
20233,A,골목상권,3110442,화랑대철도공원,76,20,56,0,1,4,14,49,8,0,0,2,4,10,4,0,1,2,10,39,4
20233,A,골목상권,3110424,상계초등학교,388,157,231,2,42,50,96,106,92,2,18,32,32,42,31,0,24,18,64,64,61
20233,A,골목상권,3110437,당고개역 2번,116,40,76,0,16,23,25,41,11,0,5,11,9,10,5,0,11,12,16,31,6
20233,A,골목상권,3110439,당고개역 5번,96,45,51,0,4,14,12,32,34,0,0,10,6,16,13,0,4,4,6,16,21
20233,A,골목상권,3110440,상계3동4동주민센터,49,16,33,0,8,6,15,10,10,0,1,1,4,2,8,0,7,5,11,8,2
20233,A,골목상권,3110420,광운대역 1번,796,472,324,7,233,310,184,40,22,0,114,234,89,21,14,7,119,76,95,19,8
20233,A,골목상권,3110431,상계역,124,72,52,1,16,24,28,37,18,0,2,13,17,27,13,1,14,11,11,10,5
20233,A,골목상권,3110467,은평요양병원,487,284,203,3,90,154,110,68,62,2,46,100,61,37,38,1,44,54,49,31,24
20233,A,골목상권,3110454,선정중학교,481,268,213,3,56,71,142,108,101,2,42,35,53,66,70,1,14,36,89,42,31
20233,A,골목상권,3110447,구산초등학교,48,43,5,0,5,15,10,5,13,0,4,15,8,5,11,0,1,0,2,0,2
20233,A,골목상권,3110453,신사1동주민센터,515,288,227,0,43,81,121,155,115,0,20,25,65,85,93,0,23,56,56,70,22
20233,A,골목상권,3110448,상신초등학교입구,120,76,44,1,20,27,26,26,20,1,17,17,12,14,15,0,3,10,14,12,5
20233,A,골목상권,3110466,구산역 2번,87,46,41,0,12,17,26,24,8,0,4,5,16,15,6,0,8,12,10,9,2
20233,A,골목상권,3110498,증산역 1번,222,102,120,0,15,32,75,68,32,0,7,9,31,32,23,0,8,23,44,36,9
20233,A,골목상권,3110444,수색성당,157,57,100,0,17,39,47,45,9,0,6,14,14,16,7,0,11,25,33,29,2
20233,A,골목상권,3110496,모래내우체국,611,333,278,2,88,190,160,89,82,2,20,100,117,42,52,0,68,90,43,47,30
20233,A,골목상권,3110506,연희임광아파트,110,66,44,0,5,12,39,29,25,0,1,8,20,19,18,0,4,4,19,10,7
20233,A,골목상권,3110505,홍남교남측,14,9,5,0,1,0,3,7,3,0,0,0,2,5,2,0,1,0,1,2,1
20233,A,골목상권,3110510,홍연시장,100,59,41,0,10,14,33,27,16,0,5,6,22,14,12,0,5,8,11,13,4
20233,A,골목상권,3110521,홍제역 4번,63,36,27,0,4,7,19,17,16,0,0,4,10,9,13,0,4,3,9,8,3
20231,A,골목상권,3110978,도곡2동주민센터(대치중학교),331,186,145,0,46,70,72,114,29,0,20,41,47,62,16,0,26,29,25,52,13
20233,A,골목상권,3110529,홍제3동주민센터,125,58,67,0,13,20,27,25,40,0,2,5,8,14,29,0,11,15,19,11,11
20233,A,골목상권,3110589,애오개역 3번,46,13,33,0,3,3,15,11,14,0,0,1,4,6,2,0,3,2,11,5,12
20233,A,골목상권,3110542,마포구청역 7번,3997,2442,1555,16,527,714,775,1304,661,9,297,578,604,586,368,7,230,136,171,718,293
20233,A,골목상권,3110561,상수역 4번,395,247,148,4,59,102,94,89,47,2,21,56,64,68,36,2,38,46,30,21,11
20233,A,골목상권,3110552,성미산체육관,637,465,172,1,110,159,145,158,64,0,72,120,98,128,47,1,38,39,47,30,17
20233,A,골목상권,3110553,가좌역 2번,281,167,114,0,26,51,79,81,44,0,16,28,44,43,36,0,10,23,35,38,8
20233,A,골목상권,3110570,KB국민은행 서강지점,61,39,22,0,4,22,18,12,5,0,4,13,10,7,5,0,0,9,8,5,0
20233,A,골목상권,3110624,목동문화체육센터,379,232,147,0,93,117,75,63,31,0,40,79,46,48,19,0,53,38,29,15,12
20233,A,골목상권,3110626,양화초등학교,652,271,381,1,127,138,149,147,90,0,37,57,76,63,38,1,90,81,73,84,52
20233,A,골목상권,3110620,목동보건지소,458,241,217,4,51,85,105,125,88,4,20,48,50,65,54,0,31,37,55,60,34
20233,A,골목상권,3110606,신한은행 신월동지점,544,307,237,1,49,83,152,152,107,1,26,44,84,72,80,0,23,39,68,80,27
20233,A,골목상권,3110613,신정네거리역 4번,80,20,60,0,8,25,24,19,4,0,2,6,7,4,1,0,6,19,17,15,3
20233,A,골목상권,3110657,양천향교역 5번,3180,2118,1062,12,334,603,741,695,795,8,191,396,493,385,645,4,143,207,248,310,150
20233,A,골목상권,3110648,양천향교역 7번,13,5,8,0,1,7,1,3,1,0,0,3,1,1,0,0,1,4,0,2,1
20233,A,골목상권,3110671,등촌1동주민센터,4521,2889,1632,8,1208,1381,956,636,332,2,375,916,788,522,286,6,833,465,168,114,46
20233,A,골목상권,3110668,화곡2동주민센터,471,278,193,0,55,70,139,127,80,0,22,33,81,77,65,0,33,37,58,50,15
20233,A,골목상권,3110646,푸른들청소년도서관,754,384,370,1,92,113,198,187,163,1,26,47,97,99,114,0,66,66,101,88,49
