기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20233,A,골목상권,3110882,신성초등학교,CS100010,커피-음료,59370350,7601,40989292,18381058,7926441,11135958,7831643,7329700,6765550,11125638,7255420,0,3105720,24382029,15620628,15890398,371575,37716295,20279690,97886,6997063,7450259,10694000,14288272,18468505,5302,2299,1156,1214,1036,932,964,1410,889,0,374,2968,2211,2000,48,4856,2621,22,1099,1078,1237,1914,2127
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100001,한식음식점,128130896,3447,102919640,25211256,30004094,26648914,15138444,15281635,15846553,17490323,7720933,12311216,19015260,27299944,7017041,30712351,31775084,67745483,31283991,190616,13411545,20645042,14189121,24635484,25957666,2718,729,534,520,611,486,567,495,234,216,128,1270,353,928,552,2395,957,12,383,618,495,935,917
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100003,일식음식점,38696197,1310,36961279,1734918,6391078,8462007,6075640,8537438,7495116,1734918,0,0,0,15216527,2681236,15991411,4807023,24741428,9867771,0,822886,5965921,5636766,8681443,13502182,1229,81,242,247,239,281,220,81,0,0,0,667,123,411,109,809,363,0,28,247,171,301,425
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100006,패스트푸드점,4411760,139,3318159,1093601,140752,0,636350,546528,1994529,320682,772919,226617,0,762149,1183324,1744919,494751,2802650,763294,0,582235,438988,362743,746439,1435539,95,44,11,0,18,29,37,12,32,11,0,17,23,69,19,87,32,0,32,14,18,31,22
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100007,치킨전문점,49615852,2939,30897333,18718519,5687494,7112672,6220902,5543120,6333145,8589361,10129158,5615440,0,1966876,1481103,23685290,16867143,34959512,14290410,823753,8256000,11430964,9247990,11987370,7503845,1966,973,344,403,400,366,453,420,553,259,0,137,128,1542,873,1954,975,59,673,715,565,570,348
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100008,분식전문점,59094069,6976,48977813,10116256,10240381,12163895,9682134,8917439,7973964,9544960,571296,0,9802818,16909449,6462413,23938278,1981111,35783874,20680200,0,8286567,20571120,11968800,10779424,4858161,5962,1014,1327,1302,1196,1109,1028,959,55,0,1129,1963,1014,2575,295,4326,2526,0,1148,2798,1258,1025,625
20233,A,골목상권,3110883,은천초등학교(은천교앞),CS100010,커피-음료,31416177,4156,19794225,11621952,3951518,3933413,3537061,2814651,5557582,6436142,5185810,29517,3767433,8761381,9375628,7450907,2031311,16037735,12313761,159113,5818629,6723765,5575234,4365494,5709261,2605,1551,568,498,506,405,628,865,686,5,494,1130,1235,1042,250,1904,1955,32,969,999,687,617,555
20233,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100001,한식음식점,1276149596,45198,802234863,473914733,129486026,157713636,169544322,155909654,189581225,257636247,216278486,73145268,38882981,230859579,134505855,497724618,301031295,783445168,396110779,2186614,144551751,271541687,248877892,285641135,226756869,30284,14914,4658,5742,6719,6317,6848,7706,7208,2458,2031,11762,6268,16296,6383,27288,15640,162,5882,9890,8557,10658,7776
20233,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100006,패스트푸드점,32578549,1971,18927634,13650915,4171057,143619,5323572,4546401,4742985,6626326,7024589,0,0,7368867,5500294,14820747,4888641,18970386,12943035,135317,3987667,7891249,8372068,7793900,3733221,1141,830,265,10,296,290,280,368,462,0,0,417,336,912,306,1191,765,10,251,505,480,469,241
20233,A,골목상권,3110884,봉천역 4번(봉천110안전센터),CS100009,호프-간이주점,204980770,3704,147298150,57682620,22903350,32983725,23901614,25715374,41794087,42694709,14987911,46422070,0,0,3262801,67084576,88211323,152549125,49167893,0,21900756,42265952,42066873,45096142,50387294,2675,1029,464,585,513,490,623,692,337,951,0,0,79,1169,1505,2675,1002,0,425,823,841,814,773
20233,A,골목상권,3110885,영락고등학교,CS100001,한식음식점,781350542,35584,513137453,268213089,100231359,93786261,104963724,111546497,102609612,139925079,128288010,114373421,22532217,108552540,60939835,273690994,201261535,557564419,208468582,5163972,144795291,202997088,164640869,149462694,98973090,24543,11041,4677,4964,5008,5046,4848,5758,5283,4135,1346,6685,4284,12825,6309,26905,8409,164,6790,9876,7558,6908,4016
20233,A,골목상권,3110885,영락고등학교,CS100003,일식음식점,33536046,901,21403127,12132919,2131459,2606937,8089707,2688918,5886106,12132919,0,0,0,3185712,2262626,18496144,9591564,17689469,12231295,0,1147709,6017272,13690525,3966153,5099105,738,163,148,148,180,115,147,163,0,0,0,163,99,442,197,622,213,0,82,294,246,115,99
20233,A,골목상권,3110885,영락고등학교,CS100007,치킨전문점,70301047,2805,52334582,17966465,7657574,10505585,11859907,12799117,9512399,10137357,7829108,7303756,0,7429685,2035670,32200593,21331343,41841825,16730941,284458,11311739,12941296,12433224,16297538,5304510,1915,890,299,434,427,378,377,477,413,382,0,122,95,1249,957,1747,935,41,695,623,475,644,203
20233,A,골목상권,3110885,영락고등학교,CS100008,분식전문점,16441516,2148,11408586,5032930,3245176,2771095,2332949,0,3059366,2948493,2084437,0,3818665,5287558,3685616,3649677,0,9271986,7169530,0,4419523,4288733,4002388,2620230,1110642,1445,703,383,329,320,0,413,390,313,0,481,704,504,459,0,1271,877,0,585,647,470,339,107
20233,A,골목상권,3110885,영락고등학교,CS100009,호프-간이주점,41519858,1004,24645669,16874189,3766094,8963936,3086946,3255199,5573494,11720079,5154110,15303689,1993653,337635,182875,10466202,13235804,36322756,5197102,0,4292785,3121547,4293439,17950965,11861122,633,371,107,194,80,102,150,225,146,398,16,16,11,302,261,870,134,0,128,86,81,398,311
20233,A,골목상권,3110885,영락고등학교,CS100010,커피-음료,14272693,1832,8570827,5701866,2233822,1341246,1954479,1727123,1314157,2998429,2703437,0,506964,5133190,3992587,4082315,557637,5601573,8104806,0,3592999,4711590,2338951,1733014,1329826,1135,697,341,167,247,206,174,360,337,0,68,623,592,487,62,825,977,0,523,605,311,204,157
20233,A,골목상권,3110886,관악해태어린이공원,CS100001,한식음식점,277433419,6151,184633986,92799433,29240581,41254057,30589303,51337440,32212605,55085907,37713526,356903,27826359,59352238,39602033,120618842,29677044,160212031,64234311,1297204,28570100,55612100,41915689,57123299,39927949,4259,1892,778,892,750,875,964,1159,733,14,54,2131,639,2722,591,3898,1654,41,1053,1332,859,1266,1005
20233,A,골목상권,3110886,관악해태어린이공원,CS100008,분식전문점,22812486,2028,15715888,7096598,2733476,4254037,3338137,2893337,2496901,4242443,2854155,0,238946,13305251,2979645,5023937,1264707,10994952,4282390,17762,2704342,3754900,4984962,2853485,961892,1432,596,252,390,278,251,261,342,254,0,34,877,338,625,154,1131,545,4,311,403,460,374,125
20233,A,골목상권,3110886,관악해태어린이공원,CS100010,커피-음료,428871182,38453,322564485,106306697,92327266,35009859,39522606,92493775,63210979,79359693,26947004,18056,135500585,130500342,105903948,54299845,2648406,262818937,163200348,304030,55287497,103294245,18036836,200047270,49049407,25579,12874,5732,4954,5096,4764,5033,7834,5040,5,9493,11956,8229,8053,717,20179,18094,73,11295,14239,3140,6402,3124
20233,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),CS100001,한식음식점,8070913,252,7102503,968410,467837,1466912,2792934,856941,1517879,742572,225838,0,29007,4320759,1299086,2422061,0,2630081,680830,0,1612773,614528,611213,345180,127215,220,32,20,63,80,37,20,24,8,0,4,113,36,99,0,137,37,0,71,58,16,21,8
20233,A,골목상권,3110888,청룡동주민센터,CS100001,한식음식점,231439035,10017,171862808,59576227,29069457,31489446,36301347,37115260,37887298,33986272,25589955,5006603,1605522,73440342,18413717,100498585,32474266,130202654,83542913,1786314,20852185,33924814,51729477,61754260,43698515,8374,1643,1634,1724,1755,1615,1646,795,848,84,93,5494,767,3110,469,5872,3852,204,1103,1535,2079,2511,2290
20233,A,골목상권,3110888,청룡동주민센터,CS100006,패스트푸드점,30416378,1041,22561096,7855282,3446508,4225074,6742324,3452104,4695086,4550137,3305145,0,0,7837199,8719958,13229191,630030,11249979,8751532,61711,1976916,2435301,5354536,4632657,5540388,733,308,101,108,280,136,108,164,144,0,0,193,222,590,36,552,388,7,100,137,301,216,179
20233,A,골목상권,3110888,청룡동주민센터,CS100007,치킨전문점,51299228,2316,29477122,21822106,5078372,3517469,7053655,4710031,9117595,14777319,7044787,802955,0,6977931,13502593,21700272,8315477,20715776,23525634,438137,5773352,7202517,17282712,9598018,3946675,1488,828,299,244,290,259,396,462,366,56,0,249,374,1147,490,1135,1038,33,410,501,576,451,201
20233,A,골목상권,3110888,청룡동주민센터,CS100010,커피-음료,19942989,3096,12012375,7930614,2859168,823126,3089311,2537796,2702974,3880645,4049969,0,1848748,8332157,5981652,3780432,0,6204388,12909256,29836,1830962,5558240,4781436,3776873,3136297,2024,1072,504,138,470,387,525,540,532,0,324,1252,919,601,0,929,2084,7,378,964,826,551,288
20233,A,골목상권,3110889,봉천역 6번,CS100001,한식음식점,192762746,8523,122264512,70498234,25289100,28080008,23337256,24128511,21429637,32159396,38338838,5856724,6944401,42962066,18758254,71848868,46392433,124764974,45212722,262955,21149948,34000082,34745917,40285901,39532893,5427,3096,980,1052,1171,1148,1076,1470,1626,108,322,1841,992,3168,2092,5833,2044,24,957,1709,1422,1781,1984
20233,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100001,한식음식점,245216142,15212,186765572,58450570,35245151,38308244,37097289,38741545,37373343,29030377,29420193,26088678,29819707,63123490,25127120,68922572,32134575,159761875,69334541,329541,28602593,62664395,41062257,45162176,51275454,12091,3121,2402,2579,2328,2474,2308,1087,2034,944,1276,4656,1962,5566,808,10030,4555,23,2150,4587,2329,2699,2793
20233,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100002,중식음식점,67261299,2855,48075172,19186127,7796776,9518837,11193393,10290794,9275372,10457063,8729064,0,2811709,34809371,8895332,20744887,0,31587930,19747281,0,3815254,5094923,7755210,17208726,17461098,1870,985,327,427,404,326,386,563,422,0,214,1293,546,802,0,1740,879,0,213,261,422,926,796
20233,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100008,분식전문점,35074553,3717,23929155,11145398,4971004,3924108,4328685,5715978,4989380,6136357,5009041,24201,85172,5260860,6180455,18585665,4938200,12243182,20301048,1044801,12541242,7493711,4497535,5372170,1594769,2557,1160,545,479,468,530,535,654,506,4,2,483,637,1988,603,1386,2246,93,1378,882,567,517,193
20233,A,골목상권,3110890,봉천역 1번(관악초등학교),CS100010,커피-음료,34438884,5892,17249952,17188932,4372357,2880171,2440283,3518758,4038383,8272082,8916850,0,6114361,12419377,10212378,5692768,0,13561829,20877055,103556,9655847,12067966,4182029,3501457,4928029,2930,2962,648,512,443,621,706,1428,1534,0,1167,2106,1655,964,0,2181,3711,18,1873,2306,566,518,611
20233,A,골목상권,3110891,구암초등학교,CS100001,한식음식점,63215787,1788,58375145,4840642,14038718,7944970,18002108,15986215,2403134,2156111,2684531,5867392,0,25450547,2983579,24477527,4436742,12043791,8048001,2663213,2256122,3394903,4472218,4307695,2997641,1207,581,279,301,280,243,104,291,290,415,0,280,315,442,336,812,583,69,174,416,304,257,175
20233,A,골목상권,3110891,구암초등학교,CS100007,치킨전문점,6042182,215,4046662,1995520,1463613,344175,563195,966470,709209,1609627,385893,0,0,0,135584,3719871,2186727,3723346,2096338,0,396323,132108,2332740,2610862,347651,138,77,34,7,27,42,28,63,14,0,0,0,7,131,77,125,84,0,14,7,90,84,14
20233,A,골목상권,3110891,구암초등학교,CS100010,커피-음료,25761415,4416,21137054,4624361,3369199,4344767,5010670,4018324,4394094,1458368,3165993,0,3193154,9410618,8090883,3608240,1458520,9425459,16335956,209028,2437593,8272116,11857812,2402624,582242,3819,597,756,784,845,690,744,375,222,0,771,1613,1316,650,66,1535,2881,74,488,1254,1856,639,105
20233,A,골목상권,3110892,관악구 중앙길,CS100001,한식음식점,2097843666,61775,1442238753,655604913,273468424,282250123,291095106,278007302,317417798,409475186,246129727,91297639,17492186,400560998,173468454,937673909,477350480,1236116199,665983183,4863118,301756949,406510154,339554116,424675396,424739644,45225,16550,9277,8812,9085,8798,9253,9941,6609,1834,767,19402,7246,23573,8953,37796,20394,295,9264,12323,10649,12408,13245
20233,A,골목상권,3110892,관악구 중앙길,CS100003,일식음식점,176708679,3471,115096061,61612618,32782667,19927654,19729131,21840057,20816552,36320348,25292270,0,0,27204944,14575939,118048955,16878841,100141480,63908773,315819,55391191,49662129,22774453,22552350,13354312,2619,852,587,460,482,499,591,410,442,0,0,1364,248,1671,188,1683,1582,17,882,685,393,867,420
20233,A,골목상권,3110892,관악구 중앙길,CS100006,패스트푸드점,61625310,1664,44999959,16625351,5333064,10474804,12684533,4992555,11515003,7379150,9246201,1127521,0,19687199,4295445,24463139,12052006,26909180,15201762,238375,5276107,2771796,9956593,16697107,7170963,1174,490,181,264,267,200,262,216,274,29,0,297,162,874,302,804,538,16,148,100,271,528,279
20233,A,골목상권,3110892,관악구 중앙길,CS100007,치킨전문점,233296727,6796,157222625,76074102,27931816,28818681,31281308,27484228,41706592,43326438,32747664,30728014,0,90187,10810530,98592804,93075192,145602169,87694558,445488,26972192,46462975,48971320,65179644,45265108,4565,2231,819,851,941,860,1094,1284,947,715,0,7,414,3096,2564,4257,2539,11,845,1302,1323,1929,1386
20233,A,골목상권,3110892,관악구 중앙길,CS100008,분식전문점,3698057,234,2019133,1678924,319007,355274,568075,200890,575887,903263,775661,0,0,1031982,953858,1267654,444563,1647857,1825872,208717,580122,623162,1184909,767015,109806,128,106,23,27,38,18,22,65,41,0,0,60,44,101,29,102,125,20,57,30,73,41,7
20233,A,골목상권,3110892,관악구 중앙길,CS100009,호프-간이주점,1101673177,26181,751444149,350229028,119282230,122162817,163534801,146837332,199626969,209459791,140769237,270478924,459101,0,1216085,214269408,615249659,642493785,393459902,8572017,310167458,265462156,191050964,181856780,78844313,17588,8593,3100,3202,3889,3643,3754,5253,3340,6234,8,0,37,5352,14550,15696,10000,202,8003,6381,4597,4601,1911
20233,A,골목상권,3110892,관악구 중앙길,CS100010,커피-음료,39150955,4933,24337035,14813920,4782180,4355510,6198621,4005323,4995401,8225022,6588898,0,1823259,10915320,9230950,16934041,247385,14220487,24930468,373001,11812371,10466257,5949749,6310290,4239287,3086,1847,631,554,754,532,615,986,861,0,231,1332,1186,2154,30,1810,3123,46,1657,1404,647,741,438
20233,A,골목상권,3110893,관악소방서(문영여고),CS100001,한식음식점,489964884,29456,308471167,181493717,57879242,67110973,56968475,60112737,66399740,82696981,98796736,23815028,77655108,200685392,54366284,111860765,21582307,294145305,132739589,3942183,49743566,70896068,72388351,108153000,121761727,19309,10147,3834,4169,3595,3783,3928,4899,5248,1671,4620,11404,3998,6331,1432,19188,8192,382,2945,5110,4453,6808,7679
20233,A,골목상권,3110895,샤로수길,CS100001,한식음식점,6219513753,161345,4332059112,1887454641,770852362,847524228,831861466,855189383,1026631673,1072516668,814937973,349234347,72602890,1221464539,479306089,2879149879,1217756009,2998579843,2016933360,40357607,1605902216,1367247322,664984163,717686866,619335026,113208,48137,21453,22396,23233,21650,24476,26878,21259,6833,3140,47718,17913,66308,19433,86437,60909,1734,48147,39796,18574,22426,16673
20233,A,골목상권,3110895,샤로수길,CS100002,중식음식점,329188055,12684,245036123,84151932,52106883,45532395,47257443,41986426,58152976,44052781,40099151,17871523,2528476,102541481,38241596,128999272,39005707,134764941,115131123,18580188,96444853,34610230,40919341,39008862,20332590,9018,3666,2012,1923,1759,1628,1696,1857,1809,112,75,3534,2620,5416,927,5143,6814,1704,3713,1385,2537,2072,547
20233,A,골목상권,3110895,샤로수길,CS100003,일식음식점,770560228,18718,516618937,253941291,74394955,100278317,105194511,110577882,126173272,156720700,97220591,27932766,0,184178524,44725403,380382306,133341229,349334674,324859650,4494685,295814614,220936642,61633188,73593367,17721829,12855,5863,1984,2444,2803,2815,2809,3475,2388,180,0,5365,1577,9708,1888,8329,8822,175,7847,4990,1653,2019,470
20233,A,골목상권,3110895,샤로수길,CS100004,양식음식점,1938192552,45034,1215395763,722796789,194457745,212225739,227806813,250111674,330793792,429201884,293594905,229998537,46456939,393506749,119151591,532068730,617010006,925423328,837752900,13040956,780933537,558464113,198400683,171095298,41241634,27539,17495,4584,5074,5518,5506,6857,9923,7572,3530,1505,11958,4429,13870,9742,19084,23352,397,19122,12912,4657,4285,1061
20233,A,골목상권,3110895,샤로수길,CS100006,패스트푸드점,95792993,2555,54857077,40935916,9908348,11194679,11670532,10007297,12076221,21087736,19848180,2082417,0,35813079,12530485,37765964,7601048,41413567,33924061,148423,32490207,28578140,8521269,4196319,1403270,1448,1107,243,288,333,207,377,567,540,27,0,935,387,1026,180,1161,972,9,918,720,297,153,36
20233,A,골목상권,3110895,샤로수길,CS100007,치킨전문점,195387041,6562,131423869,63963172,6814594,24507188,23687289,32386794,44028004,35034203,28928969,4027091,0,6061008,11743538,88181563,85373841,102158063,76857975,248467,68071617,34526362,23334761,34033678,18801153,4261,2301,202,872,859,962,1366,1204,1097,107,0,161,428,3216,2650,3539,2807,26,2439,1286,802,1141,650
20233,A,골목상권,3110895,샤로수길,CS100008,분식전문점,381869877,23557,264771250,117098627,55145297,53087488,47084483,53427391,56026591,66324534,50774093,57962841,10852917,67758572,27556274,130101638,87637635,178038118,175147758,6137096,122395852,100309591,50254064,49828982,24260290,17205,6352,3723,3430,3255,3432,3365,3462,2890,1201,1253,6367,2624,9566,2546,9267,13431,405,8202,6136,3546,3256,1157
20233,A,골목상권,3110895,샤로수길,CS100009,호프-간이주점,216817248,4898,138854017,77963231,24451576,21583377,25503473,28469522,38846069,44451202,33512029,54024815,0,4877164,4020733,42339818,111554718,136208733,68044598,1388929,91766614,57359514,25871925,25014721,2851629,3059,1839,534,427,524,639,935,1108,731,830,0,137,112,1258,2561,2758,2018,147,2295,1240,439,575,82
20233,A,골목상권,3110895,샤로수길,CS100010,커피-음료,591451185,44255,373075636,218375549,56145832,82550898,63217552,73444607,97716747,117283967,101091582,8401316,9270862,90081216,128524293,262260908,92912590,218925332,292389958,9489066,242119783,134562160,49406218,53609689,22128371,26874,17381,4427,5825,5257,5101,6264,9929,7452,109,2875,10070,12279,15256,3666,18648,24627,925,20353,11526,4195,4503,1773
20233,A,골목상권,3110896,관악우성아파트,CS100001,한식음식점,501536356,14402,384141858,117394498,102789667,76311324,52199597,71881381,80959889,57555638,59838860,0,6356765,164924152,58087536,231190138,40977765,237948456,117357040,932662,14748407,52228182,60498603,116362059,110535587,10587,3815,2345,2119,1960,1863,2300,2285,1530,0,691,6128,2316,4970,297,7489,5700,53,926,2080,2756,3586,3790
20233,A,골목상권,3110896,관악우성아파트,CS100002,중식음식점,170846259,5515,102990639,67855620,19453256,23805975,22121607,16208358,21401443,34451802,33403818,0,0,67599088,20933649,79331921,2981601,86961803,66993921,468314,13341754,28098858,44947766,37616046,29482987,3445,2070,708,697,781,593,666,1040,1030,0,0,2351,791,2325,48,2899,2280,21,546,1014,1364,1212,1019
20233,A,골목상권,3110896,관악우성아파트,CS100006,패스트푸드점,44575158,1416,26585628,17989530,5045648,3920488,4821206,4289762,8508524,7617123,10372407,0,0,11839894,4288583,27330838,1115843,27525206,11715584,0,3650048,9686286,11282150,9632799,4989508,837,579,153,153,153,166,212,235,344,0,0,355,141,884,36,825,436,0,130,354,295,307,177
20233,A,골목상권,3110896,관악우성아파트,CS100010,커피-음료,13745375,2235,10050075,3695300,2283615,2297838,1815650,2071643,1581329,2510489,1184811,0,2116340,4990161,4490705,2148169,0,3779513,9965862,168513,1433158,2920782,4032694,3585877,1604351,1646,589,379,400,312,291,264,393,196,0,400,854,670,311,0,626,1609,28,233,419,687,592,276
20233,A,골목상권,3110897,서울대입구역 8번,CS100001,한식음식점,932346212,23175,659067223,273278989,116679370,125213124,124589445,143678211,148907073,161697959,111581030,11956164,11104665,246435586,100363840,397472574,165013383,426433904,237720413,10706078,153871268,150611293,113898230,135572440,99495006,16017,7158,3100,3220,3088,3286,3323,4201,2957,174,347,5592,3307,10025,3730,13856,7301,307,5084,5494,2939,4003,3329
20233,A,골목상권,3110897,서울대입구역 8번,CS100008,분식전문점,22483456,2272,18549705,3933751,5253544,2127044,3797073,4659850,2712194,3865412,68339,119592,5057069,10900034,3481007,2925754,0,15926269,5933595,0,4126720,5795738,5703423,3637444,2596540,1862,410,495,290,359,410,308,401,9,18,624,836,486,308,0,1529,700,0,508,725,349,411,236
20233,A,골목상권,3110897,서울대입구역 8번,CS100010,커피-음료,12458871,1322,7779155,4679716,1367660,903938,1449924,2410664,1646969,2307246,2372470,0,0,1851947,4065762,5719489,821673,4125013,8333858,121439,6990485,2656677,797190,1613966,279114,843,479,157,117,177,196,196,264,215,0,0,206,440,598,78,470,852,10,802,274,79,127,30
20233,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100001,한식음식점,981942165,31699,726757500,255184665,143554725,139261894,158756824,137687312,147496745,144340903,110843762,52782250,20577854,177796140,78003749,448323824,204458348,543663552,292931252,5217704,216825086,225155909,139401328,144627192,105367585,23437,8262,4776,4516,4673,4725,4747,4332,3930,2017,1269,7936,3353,11754,5370,20604,9367,230,7365,7780,4917,5734,3945
20233,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100003,일식음식점,409868881,16497,307772592,102096289,46405324,82415079,55715758,46266106,76970325,71468356,30627933,3909543,0,97156916,27307683,173972765,107521974,233205206,90463016,5034729,91769375,106288083,68321651,41374409,10879973,11959,4538,2479,2424,2403,2307,2346,2555,1983,19,0,6256,1849,7857,516,10433,5168,342,5435,5435,2442,1507,438
20233,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100008,분식전문점,88911706,11654,72041600,16870106,13162518,12927184,13872514,13662194,18417190,16525813,344293,4668518,29519973,14704580,9143216,27650368,3225051,37094090,40072103,125585,13631496,17325311,21852774,12775973,11455051,9435,2219,2047,1842,1600,1910,2036,2195,24,357,3797,2090,1383,3630,397,5750,5585,30,2248,2648,2889,1856,1662
20233,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100010,커피-음료,173843365,27133,109740843,64102522,20767640,18316338,24602401,23919002,22135462,31706929,32395593,6805735,10304652,41973831,39932447,52692310,22134390,65957757,100044623,2782463,48473539,61524170,25132652,21708764,6380790,17128,10005,3050,3150,3490,3869,3569,5083,4922,1084,2756,6202,5908,8028,3155,11741,15055,294,9628,9999,3697,2536,642
20233,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100001,한식음식점,285093309,4786,158069572,127023737,16474488,34542182,32499785,38677684,35875433,70428609,56595128,799385,431377,39976156,19459844,175534159,48892388,159345462,96177672,720254,39151043,61009723,54204951,50135755,50301410,2771,2015,412,611,643,540,565,1115,900,12,31,919,483,2574,767,2723,1748,15,778,1241,835,914,690
20233,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100002,중식음식점,117652595,5354,68676936,48975659,10238397,14946032,16175686,13523695,13793126,27262837,21712822,0,2817798,51020392,18840886,44525776,447743,69869465,38021037,610340,12743102,24488626,23749113,29001791,17297530,3321,2033,513,663,720,781,644,1059,974,0,60,2307,900,2057,30,3361,1765,34,701,1144,1139,1206,901
20233,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100007,치킨전문점,26134262,1340,14685659,11448603,1354032,4411522,2979840,1902438,4037827,5416126,6032477,0,0,1232702,1378297,16185286,7337977,13541744,11801453,19413,1504487,7185612,2904991,9628015,4100680,758,582,67,195,156,146,194,291,291,0,0,77,88,787,388,724,596,10,128,429,147,431,176
20233,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100009,호프-간이주점,45649966,1112,30596351,15053615,5117189,6267500,6479290,6791902,5940470,11253910,3799705,10564468,0,0,0,10116904,24968594,34735833,10914133,289074,6172174,11014968,10573883,7301656,10298211,776,336,126,135,178,160,177,263,73,286,0,0,0,231,595,773,339,6,163,269,239,195,240
20233,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100010,커피-음료,83366709,12084,46103878,37262831,8066153,9521151,8940354,8879061,10697159,19083645,18179186,15070409,8156138,19033376,17505230,14736035,8865521,40349716,41952509,1001570,19646280,32050557,15961763,7922760,5719295,7074,5010,1304,1433,1431,1324,1582,2421,2589,628,1618,3409,2981,2426,1022,5847,6199,231,3088,4507,2034,1406,780
20233,A,골목상권,3110902,사당역 4번,CS100001,한식음식점,2014091315,59284,1433622550,580468765,286452987,264731824,318855152,258756092,304826495,382560973,197907792,20560656,51503781,559863326,266220985,883920638,232021929,1076395198,631591454,1692584,196340062,373088415,266532709,340845089,529487794,45530,13754,8983,8964,10158,8334,9091,8912,4842,524,3278,22613,7474,21811,3584,33139,21016,134,7948,13637,8762,10397,13281
20233,A,골목상권,3110902,사당역 4번,CS100002,중식음식점,126112767,5758,85853399,40259368,11704957,19240130,20075917,14727420,20104975,23393375,16865993,0,1002618,56610166,23794227,42134657,2571099,74151247,41162904,446127,11982296,22098197,25415563,25007760,30364209,4210,1548,622,894,1025,819,850,989,559,0,29,3008,1036,1603,82,3552,1948,24,609,1237,1292,1088,1250
20233,A,골목상권,3110902,사당역 4번,CS100003,일식음식점,168091836,4650,105467675,62624161,4001125,19988339,22014390,31806403,27657418,28143099,34481062,0,0,65433585,18015042,79787328,4855881,88032746,65376177,441122,26479918,39102417,21677014,31742553,33965901,3199,1451,230,629,713,833,794,723,728,0,0,2096,501,1941,112,2310,2031,12,993,1255,590,771,718
20233,A,골목상권,3110902,사당역 4번,CS100008,분식전문점,95775046,10493,66633314,29141732,13634569,12356804,13737492,13636811,13267638,15135808,14005924,44585,2746129,32132800,17406852,39177636,4267044,42309323,51094908,908836,15814818,30040976,23331040,14021952,9286608,7779,2714,1680,1524,1523,1507,1545,1526,1188,12,260,3537,1955,4328,401,4403,5945,176,1920,3118,2601,1460,1073
20233,A,골목상권,3110902,사당역 4번,CS100009,호프-간이주점,202498444,3206,112473121,90025323,8618671,14393220,33954889,17498161,38008180,33090700,56934623,88350083,0,0,2394909,33542616,78210836,129625377,64040090,0,16383504,75866820,55857435,25292153,20265554,2067,1139,149,304,443,407,764,628,511,1026,0,0,53,745,1382,2122,950,0,416,1090,628,496,442
20233,A,골목상권,3110902,사당역 4번,CS100010,커피-음료,137286202,16258,80180003,57106199,14015547,4340268,20969361,23127764,17727063,28364240,28741959,0,4912715,49251488,54652186,28469813,0,60343242,76942960,1348752,40678702,51966161,20622031,17305254,5365302,9430,6828,2017,164,2346,2815,2088,3380,3448,0,774,6217,6171,3096,0,7962,8296,118,4362,6422,2204,2511,641
