기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20223,A,골목상권,3110171,중곡4동주민센터,336864,155205,181659,35175,41160,51082,48399,62551,98498,121330,69805,29169,26942,41683,47934,48800,47708,47169,47080,47131,48531,50442
20223,A,골목상권,3110170,동대부여고,2946578,1328920,1617657,413634,521683,557432,484557,403771,565499,964094,632476,287090,267147,397351,398421,424525,418577,411382,411528,408500,427510,444554
20223,A,골목상권,3110169,성동초등학교,618007,302884,315123,94598,94627,112447,92011,91264,133061,165224,137079,74304,69616,95734,76050,90296,89938,89969,89737,89501,84366,84198
20223,A,골목상권,3110168,대원고등학교,459691,208693,250997,102016,60329,69375,62028,70634,95312,101736,101428,62985,58877,78622,56042,68353,67952,67051,67076,66564,60848,61846
20223,A,골목상권,3110167,용마초등학교,1735597,791910,943687,286210,236160,298000,272914,273139,369174,558263,363958,171885,161698,242957,236838,249693,245357,243692,243814,242838,249688,260514
20223,A,골목상권,3110166,구의1동주민센터,1985592,938359,1047232,225354,412434,399382,298249,277189,372985,571105,412040,215720,207147,307289,272290,288054,285244,283734,281839,280358,279279,287083
20223,A,골목상권,3110165,국립정신건강센터,715069,324265,390806,100587,108046,125118,104258,121110,155950,235372,153115,68709,61069,94596,102209,104720,103559,103385,102773,102564,98037,100032
20223,A,골목상권,3110164,아차산역 5번,451569,193002,258569,87624,67843,83242,68919,57424,86519,104371,99704,62561,58632,73590,52710,63134,65243,65564,64704,66273,64018,62634
20223,A,골목상권,3110163,성자초등학교,619471,293280,326191,115104,75807,99593,102146,83512,143310,172949,130922,69658,68274,96145,81524,89451,89183,88032,88777,88499,87747,87784
20223,A,골목상권,3110162,군자역 4번,487037,225964,261073,81618,75253,86662,81286,69408,92811,150802,99414,48484,48054,72264,68017,69906,70023,69067,69308,68607,69016,71108
20223,A,골목상권,3110161,중곡역 3번,976182,461802,514382,118619,129639,173146,147706,165400,241670,271274,197154,109330,110418,160443,127564,138225,136428,135567,135953,134926,143832,151253
20223,A,골목상권,3110160,광진경찰서,508287,240926,267361,75092,88793,95003,81284,78996,89119,159518,113271,53680,47129,68324,66365,73315,72745,72195,72017,71408,71562,75044
20223,A,골목상권,3110159,구의역 4번,3472753,1638681,1834073,371320,606727,625056,554060,546512,769079,909860,701361,395472,401591,595545,468925,496737,494564,492738,492489,493524,498867,503833
20223,A,골목상권,3110158,중곡3동주민센터,2598728,1228704,1370023,305401,342584,439621,385147,452447,673529,814036,504256,247391,249213,400389,383444,371373,366636,365256,364162,364195,379058,388047
20223,A,골목상권,3110157,자양동우체국,1415326,649134,766191,254159,183729,250689,243353,184159,299239,451684,293309,137105,135808,201825,195596,201144,199154,198963,198571,198771,206224,212500
20223,A,골목상권,3110156,군자역 5번,1088547,498575,589972,113582,246916,256560,161161,131022,179306,356083,228641,106334,101260,146845,149383,153562,156259,156170,154526,153118,156596,158315
20223,A,골목상권,3110155,광진구청,872103,414663,457440,138524,271544,154123,115822,94822,97263,222013,191685,113119,110379,131428,103478,129382,133269,133034,130326,124864,109278,111948
20223,A,골목상권,3110154,광진정말공원,1824539,856209,968329,224311,281029,310695,298755,288650,421098,531007,369140,192228,195341,291426,245399,259480,255914,254250,252952,255615,268365,277961
20223,A,골목상권,3110153,중곡1동주민센터,294592,139455,155137,29786,60232,64996,43600,41570,54409,73625,58132,33577,34680,54004,40574,41931,42280,42496,42137,42104,42109,41534
20223,A,골목상권,3110152,중곡어린이공원,261142,128850,132291,35516,33026,44117,42501,45133,60849,94006,55105,23332,22219,31858,34623,37189,37102,36813,36806,36845,38101,38283
20223,A,골목상권,3110151,자양한강도서관,1334458,627252,707206,212105,182275,234038,239052,189701,277290,411912,276785,132979,131088,200342,181354,188990,184987,184642,184491,186316,199899,205132
20223,A,골목상권,3110150,중곡1동 마을마당,1837886,897781,940107,195707,310856,369448,286376,273107,402392,587102,387683,180227,172674,257405,252794,262817,262548,259856,260413,259100,264574,268579
20223,A,골목상권,3110149,세종대학교,235819,113757,122063,25142,64928,48083,32532,28784,36351,72294,52177,26558,24249,30956,29584,34009,34739,34764,33874,33354,31831,33248
20223,A,골목상권,3110148,어린이대공원역 3번,573212,275882,297328,54041,243311,98434,57081,52279,68064,144898,119873,73026,69649,92990,72775,82455,83924,84716,82984,80642,78662,79825
20223,A,골목상권,3110147,능동우편취급국,908007,457354,450655,87474,228807,165352,135341,116047,174988,276911,191201,94127,89163,132165,124441,130662,129686,128305,127885,127011,130029,134431
20223,A,골목상권,3110146,신자초등학교,1688576,788680,899897,335549,196143,270832,280370,253410,352275,519495,332443,168412,167028,262485,238714,241487,237743,237542,237469,239152,245648,249535
20223,A,골목상권,3110145,장안초등학교,199075,97908,101167,21615,74971,38242,21611,18550,24086,66637,42085,21027,19264,24429,25635,28897,29262,29229,29283,27719,26839,27848
20223,A,골목상권,3110144,어린이대공원역 4번,398928,182234,216694,27579,194364,72035,36364,30400,38185,119269,84803,42118,40122,59729,52886,56404,57221,56779,56570,55835,57610,58509
20223,A,골목상권,3110143,뚝섬유원지역 1번,186442,87379,99064,37143,25293,27702,30618,29319,36369,54838,37765,20200,21078,29322,23238,26283,26168,26214,26179,26027,27526,28044
20223,A,골목상권,3110142,화양사거리,1958683,937509,1021174,149223,835186,356676,208585,175112,233902,623154,425924,197034,184436,270824,257313,279265,279222,278242,275412,273786,282041,290717
20223,A,골목상권,3110141,건대입구역 1번,1799407,858867,940539,173971,742562,315786,197709,159978,209402,467746,329464,188589,203486,343724,266398,251576,251737,252143,251686,260074,271690,260501
20223,A,골목상권,3110140,건대입구역 6번,2242428,1056430,1186000,195595,531019,350414,304385,381057,479958,615059,443481,241461,248943,386074,307408,312924,310716,309431,311626,314078,337789,345865
20223,A,골목상권,3110139,자양4동주민센터,2132681,1016024,1116657,242501,342504,354239,341344,362934,489162,560000,433413,222096,232308,390226,294637,305734,307853,305883,306909,306204,301936,298164
20223,A,골목상권,3110138,송정체육공원,1294232,654518,639714,114165,315705,248003,194211,180226,241923,362973,284351,148216,144317,191448,162926,187287,187639,187161,185617,183536,180109,182883
20223,A,골목상권,3110137,성수초등학교,1502012,788445,713568,119577,330959,332408,276424,229772,212873,282659,341132,250444,247254,241539,138983,226582,244691,245549,243295,231911,160543,149443
20223,A,골목상권,3110136,경수초등학교,1229845,643928,585916,112836,252658,245816,193371,205191,219972,225260,257844,198883,202375,221558,123925,181325,189744,190471,192284,186337,149093,140589
20223,A,골목상권,3110135,성동세무서,217191,116205,100987,15784,43853,47346,38982,36043,35181,39355,49861,35313,34910,36582,21171,32290,34080,34044,33850,32477,25492,24959
20223,A,골목상권,3110134,성수119안전센터,1438036,754037,683999,150502,194298,265346,223213,275272,329404,341216,297149,176676,185448,252381,185166,202281,204375,205175,204867,204717,209005,207615
20223,A,골목상권,3110133,서울교통공사,354308,178638,175670,22760,66379,55552,56834,60508,92277,98309,77356,41044,40448,52409,44745,50646,51431,52000,51400,51284,48672,48875
20223,A,골목상권,3110132,성수2가3동주민센터,501262,265683,235578,36089,99705,119056,83890,77269,85253,113047,110353,77212,75528,75719,49404,75648,78670,78708,78147,75498,57972,56619
20223,A,골목상권,3110131,성수동카페거리,776493,400894,375599,61343,187596,200760,139594,97302,89898,104086,158379,148742,153755,147289,64243,117610,127210,129166,127924,123446,81859,69276
20223,A,골목상권,3110130,답십리역 6번,477697,229065,248632,45773,90152,70267,72176,76842,122486,120846,98430,55736,56983,82902,62799,67571,67270,67183,67433,67371,68833,72038
20223,A,골목상권,3110129,성원어린이공원,190961,95815,95145,18929,32556,40875,35945,28794,33861,51974,39018,25327,25132,27835,21674,28322,29705,29870,29334,28459,23037,22236
20223,A,골목상권,3110128,성원중학교,1296017,651116,644901,146108,179399,227178,198071,246436,298825,342532,264797,157427,159367,209020,162875,185555,186839,187952,187794,186557,181686,179633
20223,A,골목상권,3110127,성수1가1동주민센터,141592,69879,71713,22250,23931,32859,25319,15974,21256,34280,32184,20825,19189,20808,14305,20683,21279,21477,21357,20793,17955,18049
20223,A,골목상권,3110126,서울숲역 1번,380754,179993,200759,28688,92496,101960,62965,44222,50422,60899,72714,65557,70713,74914,35959,54710,58481,59574,59415,57634,47262,43678
20223,A,골목상권,3110125,사근동살곶이상점가,974865,455226,519638,153823,424340,95805,89574,72924,138397,303565,218313,108743,95495,124478,124269,140077,144383,143081,140724,136072,132837,137689
20223,A,골목상권,3110124,뚝섬역교차로,254128,126950,127177,25585,48556,54117,44480,34851,46537,38142,54462,40913,42790,52516,25305,37505,37255,38322,38203,37824,33250,31769
20223,A,골목상권,3110123,마장역 3번,785097,377125,407971,112354,142587,109728,116582,113224,190621,191087,167262,98935,97679,132763,97371,112666,112923,113679,114155,112734,109583,109357
20223,A,골목상권,3110122,마장역 2번,289719,141382,148338,42794,36364,50753,50873,43651,65286,53693,60144,42023,43348,57328,33184,40755,41018,41743,41777,41086,41747,41592
20223,A,골목상권,3110121,한양대역 4번,146503,74965,71538,20656,50575,23505,16801,16032,18935,40986,31655,17370,16704,21668,18121,20954,22092,22041,21880,21324,19557,18655
20223,A,골목상권,3110120,서울숲카페거리,682178,309930,372248,110419,120018,131641,110514,88218,121369,142191,137516,98244,102494,125194,76541,95176,96190,94198,98625,98505,102708,96778
20223,A,골목상권,3110119,마장지하차도,159622,76332,83290,19309,29589,28072,24925,24740,32986,27206,32984,23979,25641,32536,17274,22482,22756,23184,23246,22972,23208,21775
20223,A,골목상권,3110118,왕십리역 9번,826013,385245,440768,143905,149109,131832,123259,116939,160969,178306,169258,108679,110383,155378,104010,118148,122102,122282,124601,121025,111296,106559
20223,A,골목상권,3110117,성동구보건소,494016,236712,257304,52122,78099,83788,74751,92274,112980,116397,112348,63814,61221,81136,59099,70594,71150,71549,71457,70964,68940,69362
20223,A,골목상권,3110116,청계천박물관,622599,309500,313099,69789,76180,97868,105028,110927,162806,157494,144759,81740,77922,91340,69342,89625,91342,92317,92532,90376,83701,82705
20223,A,골목상권,3110115,상왕십리역 3번,758357,339181,419176,95884,139817,130964,114161,125374,152156,169163,153806,99763,103574,140620,91431,108817,109508,109056,108743,107780,107506,106945
20223,A,골목상권,3110114,왕십리파출소,402902,188988,213914,57815,53195,62929,61382,75138,92442,92844,80525,50501,52590,74727,51715,57619,57932,56889,57614,56683,57746,58420
20223,A,골목상권,3110113,응봉산,160595,74675,85921,37846,15639,21020,23804,24706,37580,40049,36167,20246,19405,25858,18871,23038,22711,22577,22334,22728,23128,24080
20223,A,골목상권,3110112,행당역 2번,846976,384463,462513,155022,124526,134760,133210,130210,169248,253399,176060,91380,86491,126741,112903,122395,121768,122085,121479,120242,118219,120786
20223,A,골목상권,3110111,대현산장미원,441848,196955,244891,61987,50560,75099,80866,65212,108123,143912,89869,39755,39604,64607,64102,62985,61449,60617,60869,61446,66046,68435
20223,A,골목상권,3110110,상왕십리역 6번,1000587,442914,557672,139641,172076,201007,156789,138193,192881,248578,197187,116976,129681,186253,121912,137122,135547,134764,135169,132933,157634,167419
20223,A,골목상권,3110109,금호삼성래미안아파트,323001,145469,177532,63207,28747,54302,64955,48449,63339,64209,62957,43598,48757,67181,36298,45086,44492,44161,44113,44664,50361,50123
20223,A,골목상권,3110108,성동구립금호도서관,78070,34342,43727,12175,7460,14207,14083,10285,19857,16935,15544,9453,10918,15413,9807,10907,10779,10723,10701,10586,12085,12289
20223,A,골목상권,3110107,금호사거리,63723,29569,34153,10414,5281,11329,11885,9244,15569,10857,12314,8872,9998,14014,7670,8742,8746,8753,8732,8949,9878,9924
20223,A,골목상권,3110106,금북초등학교,161523,72440,89082,25798,14492,28010,30388,24027,38808,41146,32705,18420,18807,28837,21609,23130,22757,22616,22676,22655,23405,24283
20223,A,골목상권,3110105,금동어린이공원,864920,398157,466764,146059,89453,141252,138760,136450,212947,233274,168577,91192,96969,152986,121923,122313,121908,120583,120179,121216,128169,130552
20223,A,골목상권,3110104,신금호역 4번,1253646,566605,687042,206915,127422,201044,204507,195508,318248,409074,262400,117650,112649,176509,175364,179760,178131,176225,176338,176383,180331,186481
20223,A,골목상권,3110103,옥수터널,332034,144126,187908,49070,35108,67079,57799,45403,77574,92206,69045,36076,37417,54063,43226,45281,46555,46819,46735,46631,49648,50367
20223,A,골목상권,3110102,옥수역 6번,536319,238394,297923,98446,60967,85495,93913,73184,124314,83710,108704,81707,89002,119120,54076,76128,77919,76265,78109,78469,78484,70946
20223,A,골목상권,3110101,옥정중학교,143077,64051,79025,30534,11528,24925,23992,18525,33572,22669,28775,23205,24451,29429,14545,20553,20691,20944,20917,20761,19935,19275
20223,A,골목상권,3110100,옥수동우편취급국,56858,25463,31395,10189,4832,8969,9400,7371,16099,16761,12073,5624,5600,8716,8084,8128,8088,8176,8168,8079,8049,8171
20223,A,골목상권,3110099,유엔빌리지길,280581,133196,147385,32862,31193,59674,54469,44203,58182,65513,59720,34182,37843,49830,33495,39106,39805,40206,40227,40369,41232,39636
20223,A,골목상권,3110098,서울독일학교,86941,40179,46763,9371,11611,20023,17536,13134,15266,17453,19003,13287,12170,15272,9756,12533,12907,12940,13005,12703,11526,11329
20223,A,골목상권,3110097,한남초등학교,49363,23398,25966,5419,7907,11645,9494,6987,7913,8034,10961,8604,7388,9215,5160,7143,7445,7513,7535,7367,6349,6012
20223,A,골목상권,3110096,한남힐사이드아파트,258500,114951,143549,25094,49102,70258,48121,32282,33644,37337,48809,38394,46460,60870,26630,32358,35788,38629,37131,37981,40277,36335
20223,A,골목상권,3110095,한강진역 3번,486656,216061,270594,44121,96782,129707,91129,57364,67549,108925,92368,65922,71742,91133,56566,66483,69732,71586,71435,71629,70244,65547
20223,A,골목상권,3110094,오산중학교,70987,36686,34300,10546,9265,12772,13658,11825,12919,14387,15053,10051,11064,13228,7205,9905,9818,9946,10031,10131,11002,10153
20223,A,골목상권,3110093,우사단길,2527428,1288384,1239044,197789,449804,617188,485907,343957,432783,698025,517062,296778,293738,397178,324645,351663,346015,347291,349298,358826,382679,391657
20223,A,골목상권,3110092,NH농협은행 보광동지점,726036,363535,362501,56683,118188,140431,128258,117851,164623,202937,148313,78025,78014,116867,101881,104007,102781,102060,101697,102064,105391,108035
