"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20191","A","골목상권","3110832","노량진초등학교","2769387","06","8859273184","2385611054","1099892281","638801993","1188591077","1292762724","322816891","299836679","1235125830","395834655"
"20191","A","골목상권","3110833","상도역 2번","4195368","08","8504686915","2117256486","1032718473","628969860","1046996660","1417149929","313179547","262120718","1321277755","365017487"
"20191","A","골목상권","3110834","동작구자원봉사센터","3694983","07","9226478081","2316950281","1157279520","678060245","1150987129","1482941249","362021964","291201320","1373619313","413417060"
"20191","A","골목상권","3110835","상도역 1번","3452111","07","7911791079","1945456744","980171750","604377155","964240413","1312154303","307337795","250349299","1201342667","346360953"
"20191","A","골목상권","3110836","상도역 5번","3587496","07","13799843727","3310994202","1736574720","1063007587","1669086464","2326480104","556888643","434594955","2086656070","615560982"
"20191","A","골목상권","3110837","숭실대입구역 1번","4245737","08","17048395905","4168862232","2100589672","1249543616","2072454944","2847153346","639650651","524739054","2697973691","747428699"
"20191","A","골목상권","3110838","상도1동주민센터앞","5146952","09","4836013282","1142022573","599631866","381561014","569038776","853886047","190491540","147222778","739471566","212687122"
"20191","A","골목상권","3110839","숭실대입구역 4번","3596141","07","7527375818","1859079430","946180294","543681371","921389567","1186861486","287474091","243841386","1201203460","337664733"
"20191","A","골목상권","3110840","중앙대학교","3241277","07","4226368443","1072511641","549562268","310189052","536163215","613833989","171718647","149304681","625599688","197485262"
"20191","A","골목상권","3110841","중대부중","4192921","08","5851162392","1574415049","706621228","441053186","768401547","954322612","212000391","184008286","761866289","248473804"
"20191","A","골목상권","3110842","흑리단길","4388742","08","4449246223","1173098649","542403842","343321577","589943298","753276533","164375769","136927582","552165040","193733933"
"20191","A","골목상권","3110843","사당5동주민센터","3186518","07","4487994310","1139587329","551393023","337666201","556817954","749813150","184653313","135793318","644291754","187978268"
"20191","A","골목상권","3110844","흑석2치안센터","4440334","08","4049322220","1046201471","490295922","303179519","539958435","710850749","141810711","119561902","518545963","178917548"
"20191","A","골목상권","3110845","사당종합체육관","4448251","08","5092289596","1312163902","620005472","374794876","664765952","883396100","182995008","149553838","680271656","224342792"
"20191","A","골목상권","3110846","남성역 1번","3087401","07","15340583946","3990326325","1853857865","1128587243","1947348506","2555983443","570617745","469444275","2179200581","645217963"
"20191","A","골목상권","3110847","예술인마을","3086348","07","12608115200","3207994396","1555850616","969005962","1562315825","2153555530","494934613","392399003","1727629445","544429810"
"20191","A","골목상권","3110848","양지어린이공원","2953245","06","13123682335","3567441982","1587498915","998845043","1695084543","2134800422","456979601","429478621","1687787378","565765830"
"20191","A","골목상권","3110849","이수역 10번","3614176","07","10181288050","2758820085","1222178307","753487892","1339506840","1664270717","352421051","321296038","1334073013","435234107"
"20191","A","골목상권","3110850","사당역 10번","3032817","07","14976608373","3966810377","1846675964","1177331548","1879629648","2479112070","552195082","495960278","1918937254","659956152"
"20191","A","골목상권","3110851","경문고등학교(동작동성당)","4123330","08","9404162545","2514613895","1121737120","675593385","1238271216","1541687357","321552960","286098162","1304264796","400343654"
"20191","A","골목상권","3110852","이수역 9번","3838149","08","5214767999","1449344556","633618876","405769642","683895440","831804898","182713002","174852002","626351157","226418426"
"20191","A","골목상권","3110853","KT구로지사","2735188","06","8298400136","2093301250","1046870589","673300635","986265341","1392621725","359514319","268120024","1116042368","362363885"
"20191","A","골목상권","3110854","조원동주민센터","2664244","06","7340865503","1969454167","903631808","555845087","962023270","1214081118","296373196","228214320","899207936","312034601"
"20191","A","골목상권","3110855","신대방역 2번","2664724","06","11744123004","3178757412","1433831792","896280357","1513544757","1899939990","436051090","378718529","1500529614","506469463"
"20191","A","골목상권","3110856","미성초등학교","2932433","06","10059412012","2663209552","1225151020","740374612","1309050914","1660159741","379302899","307829094","1344450298","429883882"
"20191","A","골목상권","3110857","미성동주민센터","2645637","06","7986272925","2157844017","961369529","563524826","1064940038","1274773306","304792552","239950907","1091047145","328030605"
"20191","A","골목상권","3110858","신대방역 1번","2617278","06","5241583745","1460379342","639606905","409143495","677855912","826554225","188233873","176756973","635775684","227277336"
"20191","A","골목상권","3110859","난향초등학교","2345967","05","3676153104","1074933333","428299289","256576318","533302966","551931502","128050291","113115716","443301895","146641794"
"20191","A","골목상권","3110860","호림박물관(성보고등학교)","2514029","06","7241925454","1948974778","880119228","545856438","932915607","1166329974","264327950","233004985","960324107","310072387"
"20191","A","골목상권","3110861","관악구신사동주민센터","2567839","06","12980489249","3545480583","1587641687","999837175","1661035516","2079963869","469933738","429625493","1643245702","563725486"
"20191","A","골목상권","3110862","난곡초등학교(난곡동벽화마을)","2543786","06","7685807263","2149685669","907794081","534673451","1069272495","1200525386","269462159","233378692","1008209638","312805692"
"20191","A","골목상권","3110863","난우초등학교","2432566","05","12798545437","3320051725","1549328607","917586485","1671883465","2148530441","478200750","378674415","1794113951","540175598"
"20191","A","골목상권","3110864","신림우방아파트","2608222","06","10951480386","3017064430","1348392970","871702158","1382424842","1696374496","385280686","382743309","1380363509","487133986"
"20191","A","골목상권","3110865","남강고등학교(남강중학교)","2356709","05","15417733812","4154101752","1841485751","1091741473","2092696690","2516209152","549142903","462006503","2068006550","642343038"
"20191","A","골목상권","3110866","난우중학교","2352489","05","8037927004","2341807706","934150965","556552146","1171631316","1213793032","268033587","248924050","981427353","321606849"
"20191","A","골목상권","3110867","국제신학대학원대학교(남서울중학교)","2541446","06","9279888551","2592714010","1124570206","728605851","1197627806","1437523464","326796867","317894585","1154635328","399520434"
"20191","A","골목상권","3110868","남부초등학교","2543022","06","11075284532","3005866624","1374431816","899486480","1369531588","1723334641","398142875","392812520","1413686747","497991241"
"20191","A","골목상권","3110869","신림역 5번(신림동주민센터, 신림동별빛거리)","2671083","06","15389645731","3981730977","1959973315","1303493767","1814634125","2438072091","599621398","557056027","2025403538","709660493"
"20191","A","골목상권","3110870","신림주공2단지(광신고등학교)","2918252","06","2541920599","813968593","289082711","172818882","399318343","343238873","81741487","79262785","262458777","100030148"
"20191","A","골목상권","3110871","신원동주민센터","2621242","06","7421023650","2068986528","909853830","553916168","980373286","1085385246","262267435","259924677","977742091","322574389"
"20191","A","골목상권","3110872","신림초등학교","2477586","06","8095833339","2279063154","977066752","603025859","1083485068","1237360690","277932081","271419974","1019539148","346940613"
