year_code,quarter_code,commercial_district_code,commercial_district_name,total_foot_traffic,age_10_foot_traffic,age_20_foot_traffic,age_30_foot_traffic,age_40_foot_traffic,age_50_foot_traffic,age_over_60_foot_traffic,time_00_to_06_foot_traffic,time_06_to_11_foot_traffic,time_11_to_14_foot_traffic,time_14_to_17_foot_traffic,time_17_to_21_foot_traffic,time_21_to_24_foot_traffic,mon_foot_traffic,tue_foot_traffic,wed_foot_traffic,thu_foot_traffic,fri_foot_traffic,sat_foot_traffic,sun_foot_traffic
2022,1,3110891,구암초등학교,166943,36095,17677,23899,30662,21998,36611,37324,32580,20655,22055,31993,22335,23422,23495,23364,23281,23454,24618,25311
2022,1,3110890,봉천역 1번(관악초등학교),845689,72872,254238,167325,95728,89894,165632,233876,172476,91448,90269,139914,117707,116998,116828,118315,117351,118320,126788,131089
2022,1,3110889,봉천역 6번,479274,56201,74326,78652,78046,64842,127206,146276,100636,48653,46161,71449,66100,67113,67669,67831,66071,66606,71371,72614
2022,1,3110888,청룡동주민센터,722734,69149,181354,142650,91887,85890,151803,178786,142407,83818,86443,131009,100274,100445,100572,101957,101004,101551,107795,109409
2022,1,3110887,서울산업정보학교(서울삼성초등학교),421117,46087,141817,75195,55423,43646,58952,102240,90876,53824,52822,68956,52399,59285,59591,59703,59612,59274,61686,61965
2022,1,3110886,관악해태어린이공원,1158987,99799,382756,250962,161047,106037,158386,336509,248473,127279,122737,171582,152406,162234,163233,163897,164287,161402,170205,173728
2022,1,3110885,영락고등학교,1552291,147960,328667,307138,216240,203417,348869,473008,327312,156865,153372,226679,215058,215470,216805,218251,214774,213818,232230,240943
2022,1,3110884,봉천역 4번(봉천110안전센터),757720,75054,150261,134046,113801,112030,172527,173002,145147,87265,92694,150094,109518,107823,105768,106658,106676,107127,111947,111720
2022,1,3110883,은천초등학교(은천교앞),1140010,92495,264647,221648,169337,152131,239750,276443,226300,131247,136999,207300,161718,158074,157097,160096,157856,157554,173277,176054
2022,1,3110882,신성초등학교,1756755,150810,479020,364721,242810,205300,314094,497098,366738,190298,188153,276220,238247,246731,248050,248014,247192,246405,257845,262518
2022,1,3110881,구립대학경로당(관악산샘말공원),4340212,270107,1309935,951100,695232,475625,638213,1143153,868489,499589,503352,739449,586181,614195,612826,619441,616531,615932,627681,633607
2022,1,3110880,신림역 1번,504027,33076,162086,104696,63479,55166,85525,165981,110060,49302,44542,64464,69680,71266,72969,73594,72565,72417,71379,69835
2022,1,3110879,신림현대아파트,297282,25366,62215,53686,42538,43168,70307,79391,58479,32978,33431,50754,42249,42107,41856,42097,41740,42005,43496,43979
2022,1,3110878,미림여고,862806,79664,175111,161735,149115,117260,179922,284951,200645,86980,72605,107515,110109,124591,123987,123563,121548,121492,121247,126380
2022,1,3110877,신림역 8번,1372733,77659,419814,312389,181569,157702,223598,361179,276550,156698,157840,232656,187809,190488,190464,192317,191685,192947,206976,207858
2022,1,3110876,서원동주민센터(신관중학교),512218,54960,123504,102224,58773,64159,108598,135974,107044,57048,56801,84762,70589,71167,71978,72921,72368,71113,75951,76720
2022,1,3110875,보라매동주민센터(당곡고등학교),189374,22479,39026,37609,26864,20865,42532,62299,40895,18353,16770,25096,25962,26424,26356,26686,25776,25775,28433,29926
2022,1,3110874,원신초등학교(구세군관악영문교회),1908864,169724,367175,280243,267196,276712,547817,458319,354542,225414,228201,368047,274343,272907,270853,269170,270493,270900,275832,278709
2022,1,3110873,당곡중학교,641511,67758,121485,119273,108711,85690,138592,170062,144664,78173,74929,94583,79100,91942,91317,91931,91705,90503,90437,93676
2022,1,3110872,신림초등학교,874729,67121,195387,176386,133561,110907,191367,321840,186745,77280,65247,100513,123103,123392,124019,124035,123638,122812,127005,129829
2022,1,3110871,신원동주민센터,744295,49802,184548,152053,103959,94745,159190,189311,150250,84625,87974,130030,102103,101699,101011,103143,102615,102789,114675,118362
2022,1,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4398774,226094,1665555,1077804,533278,357848,538194,1266644,911481,452956,449837,707637,610220,607288,608783,616163,613897,617173,664578,670891
2022,1,3110868,남부초등학교,828765,65456,224382,165949,113032,102935,157011,230534,174597,90816,90193,130158,112467,116408,115274,116289,114938,116398,123396,126062
2022,1,3110867,국제신학대학원대학교(남서울중학교),1313751,96029,361621,259595,171788,167585,257134,355225,268535,145354,145919,217672,181045,184193,182348,183187,181595,182904,196851,202675
2022,1,3110866,난우중학교,1312109,197709,175652,179859,198739,203848,356301,387179,272915,139787,133501,198451,180277,185913,185989,186516,183352,182881,190598,196861
2022,1,3110865,남강고등학교(남강중학교),2370340,371345,335584,312378,346840,384784,619408,637550,480299,255826,271198,396480,328989,331564,333642,334178,328898,329846,351302,360909
2022,1,3110864,신림우방아파트,1854599,180696,422671,346633,248072,243456,413070,582676,406504,182151,169778,261429,252061,259066,260249,260335,257107,257043,273253,287548
2022,1,3110863,난우초등학교,958232,163742,133558,126990,146348,147807,239786,303406,205403,93284,87300,135049,133789,135875,135147,135296,133496,133830,139967,144622
2022,1,3110862,난곡초등학교(난곡동벽화마을),761475,114713,103494,99592,118947,125671,199058,160955,135611,90329,102212,163569,108798,105602,106787,105688,105305,106540,114842,116710
2022,1,3110861,관악구신사동주민센터,2066088,183921,481063,407731,291498,288731,413144,609814,419865,219308,217433,316439,283230,288142,289078,290654,290220,292863,305472,309659
2022,1,3110860,호림박물관(성보고등학교),483655,55514,106871,92342,68855,65566,94508,118115,107837,62486,60217,78550,56449,68113,68245,68583,68257,68358,70420,71678
2022,1,3110859,난향초등학교,592805,94027,63036,70515,109852,102297,153080,162647,122640,67732,65000,95074,79714,83839,83956,83262,81906,82036,86446,91362
2022,1,3110858,신대방역 1번,503763,26906,136671,102925,69729,63540,103991,97282,106269,58286,60967,105623,75335,72502,71899,72586,72615,73110,71642,69408
2022,1,3110857,미성동주민센터,1170324,222643,157887,170699,191607,169158,258333,384320,240897,113500,110754,162297,158556,164757,164628,164690,162322,161745,174505,177678
2022,1,3110856,미성초등학교,872839,119056,179295,159762,140978,111502,162247,242499,177459,93661,95842,142655,120721,122554,122619,122267,120988,121111,129403,133898
2022,1,3110855,신대방역 2번,1292683,99128,318622,245643,188979,169156,271156,301578,261685,152275,160408,247517,169219,180599,181217,181926,182541,182000,192515,191883
2022,1,3110854,조원동주민센터,390326,42503,72611,62582,57621,64363,90648,131595,81637,38635,36129,50291,52040,54544,54902,55961,55866,54421,56947,57685
2022,1,3110853,KT구로지사,1709781,101620,343116,422688,318032,252823,271503,355439,344498,242232,248959,318354,200298,249384,248160,250080,254084,253552,227505,227014
2022,1,3110852,이수역 9번,722895,74161,139549,153071,114795,96025,145295,182447,142941,92475,93557,125326,86149,104022,102916,105083,106112,106657,101851,96256
2022,1,3110851,경문고등학교(동작동성당),1065152,181486,122547,147903,162791,160690,289736,345579,229242,103042,93754,144969,148568,151496,152204,151569,150190,148837,153756,157099
2022,1,3110850,사당역 10번,2513013,252345,539908,523790,354995,307216,534758,777891,528949,261507,251364,369356,323946,355877,354663,357491,354188,356411,367607,366778
2022,1,3110849,이수역 10번,1899239,308101,238844,339980,278383,274696,459232,534979,372841,202930,204843,313242,270402,267056,266576,268426,266926,268942,277509,283804
2022,1,3110848,양지어린이공원,1515412,170337,294860,295606,237870,197276,319462,480579,328911,151974,143954,210410,199582,211866,212252,213321,210939,209156,224257,233621
2022,1,3110847,예술인마을,930888,119297,147264,178243,137170,132009,216906,282524,191799,94283,90961,139932,131390,130004,131153,131880,129539,128843,137759,141712
2022,1,3110846,남성역 1번,2835167,359835,452873,503114,467127,375107,677112,768342,572563,314222,314562,476073,389406,399174,400040,401271,397546,398359,419401,419377
2022,1,3110845,사당종합체육관,435638,56364,49288,65093,69985,63353,131553,139046,97631,41702,38891,57850,60519,61471,62532,62995,60996,60567,62629,64450
2022,1,3110843,사당5동주민센터,476889,73407,74256,81559,80748,63636,103285,110286,100931,59649,60262,84162,61602,67916,66905,67301,66831,66652,70093,71193
2022,1,3110842,흑리단길,151930,20698,24286,22409,22293,23328,38916,25664,28405,21733,24117,33636,18377,21762,21494,21721,22037,22446,22059,20412
2022,1,3110841,중대부중,1450760,203430,244263,206118,233746,211265,351940,402768,323170,170121,160735,212449,181518,206292,206607,207610,206480,206486,207667,209619
2022,1,3110840,중앙대학교,784643,105317,270194,106197,91428,85641,125868,230742,168345,90933,83894,112108,98620,113621,113304,113965,114565,113637,107769,107783
2022,1,3110839,숭실대입구역 4번,706545,131374,157792,112653,104791,74721,125216,205970,140435,79731,76937,110628,92845,100478,98496,99358,99531,97689,104594,106399
2022,1,3110838,상도1동주민센터앞,148795,23662,29176,17294,20667,20636,37359,44197,29339,16561,16859,23738,18101,21029,20655,20779,20635,20940,22134,22623
2022,1,3110837,숭실대입구역 1번,1876731,304981,405348,263251,262703,227193,413258,423706,375883,233563,245885,359461,238234,260389,262005,261702,262650,261371,283163,285450
2022,1,3110836,상도역 5번,1584153,200783,434537,231726,189164,186606,341337,467483,329181,171012,168979,241455,206041,219937,220145,221095,219372,220988,238705,243909
2022,1,3110835,상도역 1번,144947,18824,35130,23925,20389,17384,29295,27185,29486,19689,20218,28928,19441,20251,20667,20657,21275,21530,20738,19827
2022,1,3110833,상도역 2번,578716,117989,91652,90202,98788,69762,110323,141457,114523,63392,66386,104839,88119,81733,82787,83181,83921,83005,82481,81607
2022,1,3110832,노량진초등학교,561436,35897,215769,110859,58317,57927,82666,130876,115010,70946,71282,102892,70430,79078,79464,79793,80220,80022,81194,81663
2022,1,3110831,상도4동주민센터,547612,97806,77609,94452,80456,68556,128734,171795,110317,55573,51913,79798,78215,77412,77363,77464,76704,77229,79353,82086
2022,1,3110830,상도초등학교,597684,110976,71139,100754,91447,86020,137348,165478,118364,67183,66473,97739,82447,83843,84673,85419,84844,83582,87046,88275
2022,1,3110829,장승배기역 5번,754526,70526,143165,128884,88779,123014,200158,231415,163705,80429,77670,107038,94270,106637,106143,106950,106206,104801,109968,113819
2022,1,3110828,노량진역 6번,1789981,163766,446516,322231,240725,242780,373965,501456,385438,207145,200947,279035,215961,256289,256663,258240,257550,257343,254498,249398
2022,1,3110827,NH농협은행 상도동지점,576666,73232,94737,102865,81515,80741,143578,165750,114015,63214,61124,91909,80654,80110,80730,81581,80264,80603,85767,87612
2022,1,3110826,장승배기역 4번,715006,84199,126610,123925,99950,105197,175125,154865,145363,91050,92983,135321,95424,101753,102368,102072,102255,102801,103119,100641
2022,1,3110825,신대방삼거리역 1번,2029731,276907,355564,374268,308215,264761,450017,613715,422290,204494,199799,306859,282574,281184,283162,283821,279236,279655,306460,316213
2022,1,3110824,대방역 3번,258166,50724,42949,36739,47415,35742,44598,46111,55761,39829,38102,46967,31396,38179,38367,37511,38778,38997,34698,31635
2022,1,3110823,신대방삼거리역 3번,652380,68123,124021,118379,109933,89883,142043,167573,128223,79317,82540,112157,82569,92809,92477,93537,92833,93020,93777,93928
2022,1,3110822,신대방삼거리역 4번(대림초등학교),567501,87468,106336,101889,90986,78734,102087,194428,124390,54680,48301,70754,74947,80249,80679,81323,80744,79904,81242,83362
2022,1,3110821,보라매역 2번,1420552,178210,239448,262531,236167,201908,302288,418823,296191,152880,146582,212328,193749,199512,199245,200065,200710,198198,206425,216396
2022,1,3110820,성남고등학교,885604,159956,156979,149959,138492,124995,155223,277756,185393,89356,81746,126710,124643,122993,123403,124373,122465,123098,132248,137025
2022,1,3110819,신대방역 4번,901507,82059,159389,164925,132966,153729,208442,239694,187354,101834,100914,151162,120549,126639,127767,127775,126064,124555,132673,136035
2022,1,3110818,신대방역 3번,135463,11007,27994,24982,21851,21456,28172,37780,27221,14718,14876,22359,18511,18835,18691,18945,18572,19248,20376,20797
2022,1,3110817,대방역 4번,328142,30250,70795,70229,47963,43849,65055,88479,69769,37051,36251,54088,42505,47087,47169,48183,47750,47713,45702,44539
2022,1,3110816,대방역 6번,694848,86837,121642,133530,115847,96681,140311,171823,153431,78874,81285,123458,85976,100265,98615,101226,101529,101242,96793,95175
2022,1,3110815,공군호텔,1578356,182309,312305,278949,226553,226033,352208,430949,338459,184827,180553,244105,199461,224573,223772,226753,225859,226081,224731,226586
2022,1,3110814,서울지방병무청,1469821,295695,216072,220805,232220,194165,310864,387405,310072,168520,167801,243691,192331,205295,205641,207638,205862,207542,216087,221755
2022,1,3110813,보라매역 6번,1288512,244975,184039,214467,206813,200684,237533,344615,260544,150313,146049,212898,174092,182333,181613,182457,183327,182590,188110,188079
2022,1,3110812,신길6동주민센터,603720,86416,96350,112298,98342,89179,121136,150137,119396,69158,70561,110928,83541,85043,84216,85259,84483,85801,87679,91242
2022,1,3110811,보라매역 4번,421592,51773,71100,82599,64495,61141,90486,120868,86787,48597,46514,64360,54466,60102,59440,59874,60203,61173,60231,60568
2022,1,3110810,영신초등학교,1683668,205251,226135,263089,260527,269481,459185,440966,348674,196920,198103,280966,218039,239166,237672,239194,234960,237354,247156,248165
2022,1,3110809,장훈고등학교,390160,51120,45237,59535,65062,65342,103864,95064,62223,44629,48361,78733,61150,55596,55608,55099,55499,56218,56359,55780
2022,1,3110807,신길역 3번,455823,25797,121209,115869,71042,61378,60529,93180,100569,57705,59852,85366,59152,64142,64429,64889,66052,66589,65669,64053
2022,1,3110805,신길새마을금고신길4동지점,360008,44514,48330,62452,56957,58137,89618,93137,70440,41870,41886,62784,49890,50088,50191,49899,49524,49899,54349,56059
2022,1,3110804,신풍역 1번,896606,149132,119139,148968,147160,141337,190870,242107,175922,102633,103973,152303,119666,124510,125012,124931,124897,125218,135253,136784
2022,1,3110803,신길2동우편취급국,1357315,175012,142568,226498,200187,245868,367181,409787,282709,140906,135640,206651,181619,190048,188429,188511,186107,185245,203705,215271
2022,1,3110802,신길동홍어거리,604861,55682,68995,93773,97110,109100,180203,169693,121908,69758,69183,95357,78963,86888,88104,87378,85644,85941,84638,86270
2022,1,3110800,영등포동성당,150103,3889,44787,49258,20221,15699,16248,31982,34235,23568,22781,22926,14612,22255,21757,21955,22849,22790,19773,18725
2022,1,3110799,영등포본동주민센터,175307,17057,22297,27322,26609,34075,47944,51440,35377,18256,18403,27960,23870,24483,24431,24184,23825,24105,26618,27662
2022,1,3110798,신풍역 2번,134555,19713,16096,23534,21206,23193,30815,36122,28650,15917,15851,21462,16553,19199,19463,19209,19148,19194,19165,19177
2022,1,3110796,한림대학교한강성심병원,85801,3415,19792,27049,13062,11194,11289,24247,19522,10145,9361,11640,10884,12147,12132,12148,12360,12232,12017,12765
2022,1,3110795,도림초등학교,1185710,176305,143970,176355,177110,198856,313114,357725,243162,121223,116149,177605,169846,167471,169229,167571,165644,166628,172393,176775
2022,1,3110794,영동초등학교,855712,95500,219623,219433,124552,87948,108656,224156,181329,107099,105220,132892,105017,123512,122453,124290,124249,124844,118275,118088
2022,1,3110792,영등포역 2번,2299743,293048,285760,364152,328553,431102,597128,650760,468768,246374,250324,376515,307002,320318,322805,319984,316404,316894,345871,357467
2022,1,3110791,신풍역 3번,75715,9426,9078,13123,12538,13456,18095,15586,16269,10424,10041,14339,9055,10678,10708,10616,10576,10707,11131,11297
